abstract,application_area,arxiv_id,author_keywords,authors,bibtex,citation_count,dataset_or_benchmark,document_type,doi,index_keywords,influential_citation_count,input_type,is_open_access,method_family,modality,open_access_pdf,output_type,paper_title,paper_url,reason_kept_or_removed,record_id,reference_count,relevance_score,s2_publication_date,semantic_scholar_id,semantic_scholar_url,source,source_query,task_category,tier,venue,year
"There have been inconsistent reports about whether seeing small versus large numbers (e.g., 1 or 2 vs. 8 or 9) automatically shifts an observer's attention into left versus right hemispace. We report four visual detection experiments (N = 162) where centrally presented uninformative number cues were followed by lateralized targets that required go/no-go responses. Processing depth was manipulated by requiring observers to either distinguish numbers from other symbols (Experiment 1) or to classify numbers by either parity (Experiment 2) or magnitude (Experiments 3 and 4). Attention shifts occurred only after magnitude processing. Importantly, their direction depended on observers' directional preferences for object counting, which was separately assessed in all experiments. These results clarify the mechanism by which abstract concepts activate their inherent spatial associations and lead to spatial attention shifts. They also demonstrate the feasibility of attentional probing to study mechanisms of symbol comprehension in various contexts, ranging from mental arithmetic to language processing. (PsycInfo Database Record (c) 2023 APA, all rights reserved).",,,,S. Shaki; Martin H. Fischer,"@Article{Shaki2023HowDN, author = {S. Shaki and Martin H. Fischer}, booktitle = {Journal of experimental psychology. General}, journal = {Journal of experimental psychology. General}, title = {How do numbers shift spatial attention? Both processing depth and counting habits matter.}, year = {2023} }",17,,JournalArticle,10.1037/xge0001493,Medicine,0,,False,,,,,How do numbers shift spatial attention? Both processing depth and counting habits matter.,https://www.semanticscholar.org/paper/3177440ba8eb0c054e0520d3305f724c367c0647,Collected from Semantic Scholar API.,S2_3177440ba8eb0c054e0520d3305f724c367c0647,0,,2023-10-05,3177440ba8eb0c054e0520d3305f724c367c0647,https://www.semanticscholar.org/paper/3177440ba8eb0c054e0520d3305f724c367c0647,Semantic Scholar,QUERY:foundation_models:SAM object counting,Semantic Scholar metadata,,Journal of experimental psychology. General,2023
"The yield of cereal crops such as sorghum (Sorghum bicolor L. Moench) depends on the distribution of crop-heads in varying branching arrangements. Therefore, counting the head number per unit area is critical for plant breeders to correlate with the genotypic variation in a specific breeding field. However, measuring such phenotypic traits manually is an extremely labor-intensive process and suffers from low efficiency and human errors. Moreover, the process is almost infeasible for large-scale breeding plantations or experiments. Machine learning-based approaches like deep convolutional neural network (CNN) based object detectors are promising tools for efficient object detection and counting. However, a significant limitation of such deep learning-based approaches is that they typically require a massive amount of hand-labeled images for training, which is still a tedious process. Here, we propose an active learning inspired weakly supervised deep learning framework for sorghum head detection and counting from UAV-based images. We demonstrate that it is possible to significantly reduce human labeling effort without compromising final model performance (R2 between human count and machine count is 0.88) by using a semitrained CNN model (i.e., trained with limited labeled data) to perform synthetic annotation. In addition, we also visualize key features that the network learns. This improves trustworthiness by enabling users to better understand and trust the decisions that the trained deep learning model makes.",,,,Sambuddha Ghosal; Bangyou Zheng; S. Chapman; A. Potgieter; D. Jordan; Xuemin Wang; Ashutosh Kumar Singh; Arti Singh; M. Hirafuji; S. Ninomiya; B. Ganapathysubramanian; S. Sarkar; Wei Guo,"@Article{Ghosal2019AWS, author = {Sambuddha Ghosal and Bangyou Zheng and S. Chapman and A. Potgieter and D. Jordan and Xuemin Wang and Ashutosh Kumar Singh and Arti Singh and M. Hirafuji and S. Ninomiya and B. Ganapathysubramanian and S. Sarkar and Wei Guo}, booktitle = {Plant Phenomics}, journal = {Plant Phenomics}, title = {A Weakly Supervised Deep Learning Framework for Sorghum Head Detection and Counting}, volume = {2019}, year = {2019} }",171,,JournalArticle,10.34133/2019/1525874,Computer Science; Medicine,4,,True,,,https://doi.org/10.34133/2019/1525874,,A Weakly Supervised Deep Learning Framework for Sorghum Head Detection and Counting,https://www.semanticscholar.org/paper/f602db4bbf86864c2480fc7c9cbe61cbc00ba480,Collected from Semantic Scholar API.,S2_f602db4bbf86864c2480fc7c9cbe61cbc00ba480,63,,2019-06-27,f602db4bbf86864c2480fc7c9cbe61cbc00ba480,https://www.semanticscholar.org/paper/f602db4bbf86864c2480fc7c9cbe61cbc00ba480,Semantic Scholar,QUERY:foundation_models:SAM object counting,Semantic Scholar metadata,,Plant Phenomics,2019
"Tree fruit breeding is a long-term activity involving repeated measurements of various fruit quality traits on a large number of samples. These traits are traditionally measured by manually counting the fruits, weighing to indirectly measure the fruit size, and fruit colour is classified subjectively into different color categories using visual comparison to colour charts. These processes are slow, expensive and subject to evaluators' bias and fatigue. Recent advancements in deep learning can help automate this process. A method was developed to automatically count the number of sweet cherry fruits in a camera's field of view in real time using YOLOv3. A system capable of analyzing the image data for other traits such as size and color was also developed using Python. The YOLO model obtained close to 99% accuracy in object detection and counting of cherries and 90% on the Intersection over Union metric for object localization when extracting size and colour information. The model surpasses human performance and offers a significant improvement compared to manual counting.",,2302.06698,,Ritayu Nagpal; Sam Long; Shahid Jahagirdar; Weiwei Liu; Scott Fazackerley; Ramon Lawrence; Amritpal S. Singh,"@Article{Nagpal2023AnAO, author = {Ritayu Nagpal and Sam Long and Shahid Jahagirdar and Weiwei Liu and Scott Fazackerley and Ramon Lawrence and Amritpal S. Singh}, booktitle = {arXiv.org}, journal = {ArXiv}, title = {An Application of Deep Learning for Sweet Cherry Phenotyping using YOLO Object Detection}, volume = {abs/2302.06698}, year = {2023} }",8,,JournalArticle,10.48550/arxiv.2302.06698,Computer Science,0,,True,,,http://arxiv.org/pdf/2302.06698,,An Application of Deep Learning for Sweet Cherry Phenotyping using YOLO Object Detection,https://www.semanticscholar.org/paper/e7b9fe5c840a380d2432d3d5bc2720ce44bf6e57,Collected from Semantic Scholar API.,S2_e7b9fe5c840a380d2432d3d5bc2720ce44bf6e57,21,,2023-02-13,e7b9fe5c840a380d2432d3d5bc2720ce44bf6e57,https://www.semanticscholar.org/paper/e7b9fe5c840a380d2432d3d5bc2720ce44bf6e57,Semantic Scholar,QUERY:foundation_models:SAM object counting,Semantic Scholar metadata,,arXiv.org,2023
"We report on a photon-counting LIDAR system based on a polarization-insensitive fractal SNSPD with high detection efficiency and high timing resolution, and showcase depth imaging of an object at 1560 nm with millimeter depth resolution.",,,,Nan Hu; Yifan Feng; Liang Xu; Yun Meng; Kai Zou; S. Gyger; S. Steinhauer; V. Zwiller; Xiaolong Hu,"@Article{Hu2021PhotonCountingLB, author = {Nan Hu and Yifan Feng and Liang Xu and Yun Meng and Kai Zou and S. Gyger and S. Steinhauer and V. Zwiller and Xiaolong Hu}, booktitle = {Optical Fiber Communications Conference and Exhibition}, journal = {2021 Optical Fiber Communications Conference and Exhibition (OFC)}, pages = {1-3}, title = {Photon-Counting LIDAR Based on a Fractal SNSPD}, year = {2021} }",3,,JournalArticle; Conference,10.1364/ofc.2021.tu5e.4,Computer Science,0,,False,,,,,Photon-Counting LIDAR Based on a Fractal SNSPD,https://www.semanticscholar.org/paper/b459f3742027c92e7dca0eca173ad8e744f22f08,Collected from Semantic Scholar API.,S2_b459f3742027c92e7dca0eca173ad8e744f22f08,4,,2021-06-01,b459f3742027c92e7dca0eca173ad8e744f22f08,https://www.semanticscholar.org/paper/b459f3742027c92e7dca0eca173ad8e744f22f08,Semantic Scholar,QUERY:foundation_models:SAM object counting,Semantic Scholar metadata,,Optical Fiber Communications Conference and Exhibition,2021
"We introduce a detection framework for dense crowd counting and eliminate the need for the prevalent density regression paradigm. Typical counting models predict crowd density for an image as opposed to detecting every person. These regression methods, in general, fail to localize persons accurate enough for most applications other than counting. Hence, we adopt an architecture that locates every person in the crowd, sizes the spotted heads with bounding box and then counts them. Compared to normal object or face detectors, there exist certain unique challenges in designing such a detection system. Some of them are direct consequences of the huge diversity in dense crowds along with the need to predict boxes contiguously. We solve these issues and develop our LSC-CNN model, which can reliably detect heads of people across sparse to dense crowds. LSC-CNN employs a multi-column architecture with top-down feature modulation to better resolve persons and produce refined predictions at multiple resolutions. Interestingly, the proposed training regime requires only point head annotation, but can estimate approximate size information of heads. We show that LSC-CNN not only has superior localization than existing density regressors, but outperforms in counting as well. The code for our approach is available at https://github.com/val-iisc/lsc-cnn.",,1906.07538,,Deepak Babu Sam; Skand Peri; Mukuntha Narayanan Sundararaman; Amogh Kamath; R. Venkatesh Babu,"@Article{Sam2019LocateSA, author = {Deepak Babu Sam and Skand Peri and Mukuntha Narayanan Sundararaman and Amogh Kamath and R. Venkatesh Babu}, booktitle = {IEEE Transactions on Pattern Analysis and Machine Intelligence}, journal = {IEEE Transactions on Pattern Analysis and Machine Intelligence}, pages = {2739-2751}, title = {Locate, Size, and Count: Accurately Resolving People in Dense Crowds via Detection}, volume = {43}, year = {2019} }",283,,JournalArticle,10.1109/tpami.2020.2974830,Computer Science; Medicine,33,,False,,,,,"Locate, Size, and Count: Accurately Resolving People in Dense Crowds via Detection",https://www.semanticscholar.org/paper/4578d1816cb3032dafc1123c1e259a83c6345f1a,Collected from Semantic Scholar API.,S2_4578d1816cb3032dafc1123c1e259a83c6345f1a,49,,2019-06-18,4578d1816cb3032dafc1123c1e259a83c6345f1a,https://www.semanticscholar.org/paper/4578d1816cb3032dafc1123c1e259a83c6345f1a,Semantic Scholar,QUERY:foundation_models:SAM object counting,Semantic Scholar metadata,,IEEE Transactions on Pattern Analysis and Machine Intelligence,2019
"This paper presents the development of a mobile application for the automated detection and counting of defects in coffee beans using computer vision and lightweight object detection models. A dataset of 1,080 images was assembled from public repositories and organized into 36-bean mosaics per image to emulate official sampling procedures. Eight defect classes were retained, totaling 16,200 annotated beans. The models YOLOv8n, YOLO11n, YOLO12n, SSD MobileNetV2, and SSD MobileNetV2 FPNLite, including quantized variants, were trained and evaluated under the same pipeline. The YOLO family delivered the best balance between accuracy and latency, with mAP@0.5 and F1-Score above 98% and inference times around 180 - 230 ms on a mid-range Android device, supporting real-time embedded use. In contrast, SSD-MobileNetV2 variants were competitive in floating-point operations but suffered accuracy drops and severe latency increases after quantization on the tested handset, thereby limiting their practicality for mobile applications. The trained YOLO11n model was integrated into an Android app that performs defect detection, per-class counting, and report persistence. Results confirm the feasibility of on-device coffee-bean inspection and indicate that expanding the dataset and developing video-capable pipelines are the next steps.",,,,R. L. Dias; Felipe A. P. de Figueiredo; Samuel B. Mafra,"@Conference{Dias2026MobileAF, author = {R. L. Dias and Felipe A. P. de Figueiredo and Samuel B. Mafra}, booktitle = {2026 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)}, journal = {2026 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)}, pages = {1-6}, title = {Mobile Application for Automated Coffee-Bean Defect Detection Using Computer Vision}, year = {2026} }",0,,Conference,10.1109/acdsa67686.2026.11467984,,0,,False,,,,,Mobile Application for Automated Coffee-Bean Defect Detection Using Computer Vision,https://www.semanticscholar.org/paper/043b681fe526f289f88d97831a6a2b54cf17037c,Collected from Semantic Scholar API.,S2_043b681fe526f289f88d97831a6a2b54cf17037c,35,,2026-02-05,043b681fe526f289f88d97831a6a2b54cf17037c,https://www.semanticscholar.org/paper/043b681fe526f289f88d97831a6a2b54cf17037c,Semantic Scholar,QUERY:foundation_models:SAM object counting,Semantic Scholar metadata,,"2026 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)",2026
"The Mars Perseverance rover applies computer vision for navigation and hazard avoidance. The challenge to do onboard object recognition highlights the need for low-power, customized training, often including low-contrast backgrounds. We investigate deep learning methods for the classification and detection of Martian rocks. We report greater than 97% accuracy for binary classifications (rock vs. rover). We fine-tune a detector to render geo-located bounding boxes while counting rocks. For these models to run on microcontrollers, we shrink and quantize the neural networks' weights and demonstrate a low-power rock hunter with faster frame rates (1 frame per second) but lower accuracy (37%).",,2104.04359,,David A. Noever; S. M. Noever,"@Article{Noever2021RockHW, author = {David A. Noever and S. M. Noever}, booktitle = {arXiv.org}, journal = {ArXiv}, title = {Rock Hunting With Martian Machine Vision}, volume = {abs/2104.04359}, year = {2021} }",3,,JournalArticle,,Computer Science,0,,False,,,,,Rock Hunting With Martian Machine Vision,https://www.semanticscholar.org/paper/69ae55e9366003eccc991f897613d808be5c52df,Collected from Semantic Scholar API.,S2_69ae55e9366003eccc991f897613d808be5c52df,23,,2021-04-09,69ae55e9366003eccc991f897613d808be5c52df,https://www.semanticscholar.org/paper/69ae55e9366003eccc991f897613d808be5c52df,Semantic Scholar,QUERY:foundation_models:SAM object counting,Semantic Scholar metadata,,arXiv.org,2021
,,,,S. Shaki; M. Fischer,"@Inproceedings{Shaki2018LanguageCA, author = {S. Shaki and M. Fischer}, pages = {257-274}, title = {Language, Culture, and Space: Reconstructing Spatial-Numerical Associations}, year = {2018} }",4,,Review,10.1016/b978-0-12-812574-8.00011-0,Psychology,0,,False,,,,,"Language, Culture, and Space: Reconstructing Spatial-Numerical Associations",https://www.semanticscholar.org/paper/58872c10a61f4e6813119e0b7d96808ad719adf8,Collected from Semantic Scholar API.,S2_58872c10a61f4e6813119e0b7d96808ad719adf8,0,,,58872c10a61f4e6813119e0b7d96808ad719adf8,https://www.semanticscholar.org/paper/58872c10a61f4e6813119e0b7d96808ad719adf8,Semantic Scholar,QUERY:foundation_models:SAM object counting,Semantic Scholar metadata,,,2018
,,,,E. Hamden; A. Jewell; S. Gordon; J. Hennessy; M. Hoenk; S. Nikzad; D. Schiminovich; D. Martin,"@Inproceedings{Hamden2014HighEC, author = {E. Hamden and A. Jewell and S. Gordon and J. Hennessy and M. Hoenk and S. Nikzad and D. Schiminovich and D. Martin}, booktitle = {Astronomical Telescopes and Instrumentation}, title = {High efficiency CCD detectors at UV wavelengths}, volume = {9144}, year = {2014} }",11,,,10.1117/12.2056204,Physics; Engineering,0,,True,,,https://authors.library.caltech.edu/records/d7z0k-adk61/files/Hamden_2014p91442X.pdf?download=1,,High efficiency CCD detectors at UV wavelengths,https://www.semanticscholar.org/paper/419b6f8d66c5bfeae72174adb8e1d02d3546b5a7,Collected from Semantic Scholar API.,S2_419b6f8d66c5bfeae72174adb8e1d02d3546b5a7,34,,2014-07-24,419b6f8d66c5bfeae72174adb8e1d02d3546b5a7,https://www.semanticscholar.org/paper/419b6f8d66c5bfeae72174adb8e1d02d3546b5a7,Semantic Scholar,QUERY:foundation_models:SAM object counting,Semantic Scholar metadata,,Astronomical Telescopes and Instrumentation,2014
"Scientists are constantly pushing the boundaries, discovering new frontiers of exploration of the Universe; as space missions pursue these challenges it places a greater demand on detector technology advancement. I will present the status of our delta-doped Electron Multiplying CCD (EMCCD) for a UV multi-object spectrograph, the Faint Intergalactic Redshifted Emission Balloon (FB-2). FB-2 demonstrates this new technology, in a low risk suborbital environment, to prove the performance of EMCCDs for future space missions and Technology Readiness Level (TRL) advancement. It uses a new generation controller for counting photons from Nuvucameras. Part of this endeavor will be testing EMCCDs in a radiation environment; initial results will presented in this paper. EMCCDs have proven to be a versatile technology due to its photon counting (PC) capabilities to achieve extremely low readout noise (<< 1 electron). I will present results from the most recent flight and recent noise optimization.",,,,G. Kyne; S. Nikzad; A. Jewell; Samuel R. Cheng; T. Jones; J. Hennessy; M. Hoenk,"@Inproceedings{Kyne2020DeltadopedEF, author = {G. Kyne and S. Nikzad and A. Jewell and Samuel R. Cheng and T. Jones and J. Hennessy and M. Hoenk}, title = {Delta-doped EMCCDs for sub-orbital and space based missions}, volume = {11454}, year = {2020} }",0,,,10.1117/12.2561975,Computer Science,0,,False,,,,,Delta-doped EMCCDs for sub-orbital and space based missions,https://www.semanticscholar.org/paper/6e1c9c9b911aaafacbaa9a88b05c0445488fec52,Collected from Semantic Scholar API.,S2_6e1c9c9b911aaafacbaa9a88b05c0445488fec52,0,,2020-12-13,6e1c9c9b911aaafacbaa9a88b05c0445488fec52,https://www.semanticscholar.org/paper/6e1c9c9b911aaafacbaa9a88b05c0445488fec52,Semantic Scholar,QUERY:foundation_models:SAM object counting,Semantic Scholar metadata,,,2020
,,,,Sam Kaufmann,"@Article{Kaufmann2011AMA, author = {Sam Kaufmann}, journal = {Rose–Hulman Undergraduate Mathematics Journal}, pages = {5}, title = {A Mathematical Analysis of The Generalized Oval Track Puzzle}, volume = {12}, year = {2011} }",2,,,,Mathematics,0,,False,,,,,A Mathematical Analysis of The Generalized Oval Track Puzzle,https://www.semanticscholar.org/paper/47200ccbcd4f6f1d8f5fc57c809f194ef20a718c,Collected from Semantic Scholar API.,S2_47200ccbcd4f6f1d8f5fc57c809f194ef20a718c,4,,,47200ccbcd4f6f1d8f5fc57c809f194ef20a718c,https://www.semanticscholar.org/paper/47200ccbcd4f6f1d8f5fc57c809f194ef20a718c,Semantic Scholar,QUERY:foundation_models:SAM object counting,Semantic Scholar metadata,,,2011
,,,,Sam Kaufmann; Andreas Kavountzis,"@Article{Kaufmann2009ProofOS, author = {Sam Kaufmann and Andreas Kavountzis}, journal = {Rose–Hulman Undergraduate Mathematics Journal}, pages = {6}, title = {Proof of Solvability for the Generalized Oval Track Puzzle (revised 04/18/2010)}, volume = {10}, year = {2009} }",3,,,,Physics,1,,False,,,,,Proof of Solvability for the Generalized Oval Track Puzzle (revised 04/18/2010),https://www.semanticscholar.org/paper/2adae109164038bfa1372928f024a1b02bda7f5b,Collected from Semantic Scholar API.,S2_2adae109164038bfa1372928f024a1b02bda7f5b,5,,,2adae109164038bfa1372928f024a1b02bda7f5b,https://www.semanticscholar.org/paper/2adae109164038bfa1372928f024a1b02bda7f5b,Semantic Scholar,QUERY:foundation_models:SAM object counting,Semantic Scholar metadata,,,2009
,,,,S. Norval; S. J. Thomson; G. Webb,"@Article{Norval1980ConcomitantSO, author = {S. Norval and S. J. Thomson and G. Webb}, journal = {Applications of Surface Science}, pages = {51-81}, title = {Concomitant studies of adsorption and catalysis using radioactive tracers, the occupancy principle and tracer dynamics: Part I — Active sites on iridium on silica in 14C-ethylene hydrogenation}, volume = {4}, year = {1980} }",7,,,10.1016/0378-5963(80)90006-9,Chemistry,0,,False,,,,,"Concomitant studies of adsorption and catalysis using radioactive tracers, the occupancy principle and tracer dynamics: Part I — Active sites on iridium on silica in 14C-ethylene hydrogenation",https://www.semanticscholar.org/paper/3ca1896f67e0dad249c9afaf852f571ceebea3de,Collected from Semantic Scholar API.,S2_3ca1896f67e0dad249c9afaf852f571ceebea3de,40,,,3ca1896f67e0dad249c9afaf852f571ceebea3de,https://www.semanticscholar.org/paper/3ca1896f67e0dad249c9afaf852f571ceebea3de,Semantic Scholar,QUERY:foundation_models:SAM object counting,Semantic Scholar metadata,,,1980
"In this paper, we investigate the applicability of the CLIP-EBC framework, originally designed for crowd counting, to car object counting using the CARPK dataset. Experimental results show that our model achieves second-best performance compared to existing methods. In addition, we propose a K-means weighted clustering method to estimate object positions based on predicted density maps, indicating the framework's potential extension to localization tasks.",,2507.08240,,Seoik Jung; Taekyung Song,"@Article{Jung2025CarOC, author = {Seoik Jung and Taekyung Song}, booktitle = {arXiv.org}, journal = {ArXiv}, title = {Car Object Counting and Position Estimation via Extension of the CLIP-EBC Framework}, volume = {abs/2507.08240}, year = {2025} }",0,,JournalArticle,10.48550/arxiv.2507.08240,Computer Science,0,,False,,,,,Car Object Counting and Position Estimation via Extension of the CLIP-EBC Framework,https://www.semanticscholar.org/paper/ea4851c3a888f6b80737c3ad275165b531033a19,Collected from Semantic Scholar API.,S2_ea4851c3a888f6b80737c3ad275165b531033a19,11,,2025-07-10,ea4851c3a888f6b80737c3ad275165b531033a19,https://www.semanticscholar.org/paper/ea4851c3a888f6b80737c3ad275165b531033a19,Semantic Scholar,QUERY:foundation_models:CLIP object counting,Semantic Scholar metadata,,arXiv.org,2025
"Accurately counting distinct objects across video frames is essential for automated safety monitoring in smart-factory environments, yet existing Vision-Language Models (VLMs) have received little scrutiny on this temporally consistent counting task. In this study, we present a comprehensive benchmark of four modern VLMs, including fine-tuned and pre-trained Qwen-2.5-VL-32B and Gemma-3-27B (4-bit adapters) as well as proprietary Gemini-2.5-Pro and Gemini-2.5-Flash APIs. The experiments are conducted on a 1000-clip industrial dataset annotated for four critical classes: Pallet lifters, pedestrians, pallet lifter-drivers, and trucks. A parameter-efficient two-epoch fine-tuning regime paired with a 25-frame prompt elevates the R2 to 0.76, surpassing both Gemini variants and increasing the performance gap by 10 %. The fine-tuned Gemma-3 achieves an R2 = 0.89 on truck counting, while Qwen-2.5-VL attains R2 = 0.85 on pedestrian counting, demonstrating that open-source models, when properly adapted, can match or outperform proprietary systems for video-level unique counts.",,,,Bahadır Gölcük; S. İ. Omurca,"@Conference{Gölcük2025EvaluatingVL, author = {Bahadır Gölcük and S. İ. Omurca}, booktitle = {2025 10th International Conference on Computer Science and Engineering (UBMK)}, journal = {2025 10th International Conference on Computer Science and Engineering (UBMK)}, pages = {763-766}, title = {Evaluating Vision Language Models for Temporally Consistent Object Counting in Smart-Factory Videos}, year = {2025} }",0,,Conference,10.1109/ubmk67458.2025.11206921,,0,,False,,,,,Evaluating Vision Language Models for Temporally Consistent Object Counting in Smart-Factory Videos,https://www.semanticscholar.org/paper/2185d2ce0527aab93edefd935c5b9493c2ea9743,Collected from Semantic Scholar API.,S2_2185d2ce0527aab93edefd935c5b9493c2ea9743,12,,2025-09-17,2185d2ce0527aab93edefd935c5b9493c2ea9743,https://www.semanticscholar.org/paper/2185d2ce0527aab93edefd935c5b9493c2ea9743,Semantic Scholar,QUERY:foundation_models:CLIP object counting,Semantic Scholar metadata,,2025 10th International Conference on Computer Science and Engineering (UBMK),2025
"This study presents TET-Count, a novel category-agnostic model for object counting from natural language prompts, addressing limitations in existing methods requiring extensive annotated data. Leveraging pre-training of CLIP, TET-Count integrates feature projection and image regulation for enhanced semantic localization and counting accuracy. Experiments on the FSC-147 dataset using MAE and RMSE metrics show its superiority over other zero-shot techniques. Ablation studies confirm the importance of feature projection, and qualitative results demonstrate robust counting capabilities. TET-Count represents an advance in cross-modal object counting, combining NLP with deep learning for future research and applications.",,,,Yue Tan; Linjiao Hou; Yutong Zhang; Guangyi Xiao; Jiaolong Wu,"@Conference{Tan2024TextembedingAV, author = {Yue Tan and Linjiao Hou and Yutong Zhang and Guangyi Xiao and Jiaolong Wu}, booktitle = {2024 International Conference on Image Processing, Computer Vision and Machine Learning (ICICML)}, journal = {2024 International Conference on Image Processing, Computer Vision and Machine Learning (ICICML)}, pages = {972-979}, title = {Text-embeding and Visual-reference Less Object Counting}, year = {2024} }",0,,Conference,10.1109/icicml63543.2024.10958160,,0,,False,,,,,Text-embeding and Visual-reference Less Object Counting,https://www.semanticscholar.org/paper/29e7a0c25ab157203480f7a0f70d240e0c4e8283,Collected from Semantic Scholar API.,S2_29e7a0c25ab157203480f7a0f70d240e0c4e8283,27,,2024-11-22,29e7a0c25ab157203480f7a0f70d240e0c4e8283,https://www.semanticscholar.org/paper/29e7a0c25ab157203480f7a0f70d240e0c4e8283,Semantic Scholar,QUERY:foundation_models:CLIP object counting,Semantic Scholar metadata,,"2024 International Conference on Image Processing, Computer Vision and Machine Learning (ICICML)",2024
,,,,Ruisu Zhang; Yicong Chen; Kangwook Lee,"@Article{Zhang2025ImprovingCC, author = {Ruisu Zhang and Yicong Chen and Kangwook Lee}, booktitle = {Trans. Mach. Learn. Res.}, journal = {Trans. Mach. Learn. Res.}, title = {Improving CLIP Counting Accuracy via Parameter-Efficient Fine-Tuning}, volume = {2025}, year = {2025} }",4,,JournalArticle,,Computer Science,1,,False,,,,,Improving CLIP Counting Accuracy via Parameter-Efficient Fine-Tuning,https://www.semanticscholar.org/paper/f09198f59b25e1f9bb8597746888cd7b35453e4f,Collected from Semantic Scholar API.,S2_f09198f59b25e1f9bb8597746888cd7b35453e4f,51,,,f09198f59b25e1f9bb8597746888cd7b35453e4f,https://www.semanticscholar.org/paper/f09198f59b25e1f9bb8597746888cd7b35453e4f,Semantic Scholar,QUERY:foundation_models:CLIP object counting,Semantic Scholar metadata,,Trans. Mach. Learn. Res.,2025
,,,,Ruisu Zhang; Yicong Chen; Kangwook Lee,"@Misc{None, author = {Ruisu Zhang and Yicong Chen and Kangwook Lee}, title = {Zero-shot Improvement of Object Counting with CLIP} }",3,,,,,0,,False,,,,,Zero-shot Improvement of Object Counting with CLIP,https://www.semanticscholar.org/paper/457ee45a6bfe324943917a4dc4ef3a4c056ca753,Collected from Semantic Scholar API.,S2_457ee45a6bfe324943917a4dc4ef3a4c056ca753,25,,,457ee45a6bfe324943917a4dc4ef3a4c056ca753,https://www.semanticscholar.org/paper/457ee45a6bfe324943917a4dc4ef3a4c056ca753,Semantic Scholar,QUERY:foundation_models:CLIP object counting,Semantic Scholar metadata,,,
"Large vision-language models (VLMs), such as CLIP, learn rich joint image-text representations, facilitating advances in numerous downstream tasks, including zero-shot classification and text-to-image generation. Nevertheless, existing VLMs exhibit a prominent well-documented limitation – they fail to encapsulate compositional concepts such as counting. We introduce a simple yet effective method to improve the quantitative understanding of VLMs, while maintaining their overall performance on common benchmarks. Specifically, we propose a new counting-contrastive loss used to finetune a pre-trained VLM in tandem with its original objective. Our counting loss is deployed over automatically-created counterfactual examples, each consisting of an image and a caption containing an incorrect object count. For example, an image depicting three dogs is paired with the caption ""Six dogs playing in the yard"" as a negative example. Our loss encourages discrimination between the correct caption and its counterfactual variant which serves as a hard negative example. To the best of our knowledge, this work is the first to extend CLIP’s capabilities to object counting. Furthermore, we introduce ""CountBench"" – a new image-text counting benchmark for evaluating object counting capabilities. We demonstrate a significant improvement over state-of-the-art baseline models on this task. Finally, we leverage our counting-aware CLIP model for image retrieval and text-conditioned image generation, demonstrating that our model can produce specific counts of objects more reliably than existing ones.",,2302.12066,,Roni Paiss; Ariel Ephrat; Omer Tov; Shiran Zada; Inbar Mosseri; M. Irani; Tali Dekel,"@Article{Paiss2023TeachingCT, author = {Roni Paiss and Ariel Ephrat and Omer Tov and Shiran Zada and Inbar Mosseri and M. Irani and Tali Dekel}, booktitle = {IEEE International Conference on Computer Vision}, journal = {2023 IEEE/CVF International Conference on Computer Vision (ICCV)}, pages = {3147-3157}, title = {Teaching CLIP to Count to Ten}, year = {2023} }",200,,JournalArticle; Conference,10.1109/iccv51070.2023.00294,Computer Science,22,,False,,,,,Teaching CLIP to Count to Ten,https://www.semanticscholar.org/paper/c00e47ed6548b267bc1952e4ba4ccaa43fd9cf72,Collected from Semantic Scholar API.,S2_c00e47ed6548b267bc1952e4ba4ccaa43fd9cf72,74,,2023-02-23,c00e47ed6548b267bc1952e4ba4ccaa43fd9cf72,https://www.semanticscholar.org/paper/c00e47ed6548b267bc1952e4ba4ccaa43fd9cf72,Semantic Scholar,QUERY:foundation_models:CLIP object counting,Semantic Scholar metadata,,IEEE International Conference on Computer Vision,2023
,,,,G. Raghtate; Abhilasha K. Tiwari,"@Inproceedings{Raghtate2014MovingOC, author = {G. Raghtate and Abhilasha K. Tiwari}, title = {Moving Object Counting in Video Signals}, year = {2014} }",7,,,,Computer Science,0,,False,,,,,Moving Object Counting in Video Signals,https://www.semanticscholar.org/paper/b7c8777a88e0dc7934614e790dfb7cfeeb8d3236,Collected from Semantic Scholar API.,S2_b7c8777a88e0dc7934614e790dfb7cfeeb8d3236,12,,,b7c8777a88e0dc7934614e790dfb7cfeeb8d3236,https://www.semanticscholar.org/paper/b7c8777a88e0dc7934614e790dfb7cfeeb8d3236,Semantic Scholar,QUERY:foundation_models:CLIP object counting,Semantic Scholar metadata,,,2014
