record_id,source,source_query,export_filename,paper_title,authors,year,venue,doi,arxiv_id,paper_url,abstract,author_keywords,index_keywords,citation_count,document_type,dataset_or_benchmark,modality,task_category,method_family,input_type,output_type,application_area,relevance_score,tier,reason_kept_or_removed,bibtex,pdf_saved,github_url,_normalized_title
OA_000475,OpenAlex,zero-shot object counting,,Boosting Quantitive and Spatial Awareness for Zero-Shot Object Counting,Da Zhang; Bingyu Li; Feiyu Wang; Zhiyuan Zhao; Junyu Gao,2026,ArXiv.org,,,https://openalex.org/W7139146627,"Zero-shot object counting (ZSOC) aims to enumerate objects of arbitrary categories specified by text descriptions without requiring visual exemplars. However, existing methods often treat counting as a coarse retrieval task, suffering from a lack of fine-grained quantity awareness. Furthermore, they frequently exhibit spatial insensitivity and degraded generalization due to feature space distortion during model adaptation.To address these challenges, we present \textbf{QICA}, a novel framework that synergizes \underline{q}uantity percept\underline{i}on with robust spatial \underline{c}ast \underline{a}ggregation. Specifically, we introduce a Synergistic Prompting Strategy (\textbf{SPS}) that adapts vision and language encoders through numerically conditioned prompts, bridging the gap between semantic recognition and quantitative reasoning. To mitigate feature distortion, we propose a Cost Aggregation Decoder (\textbf{CAD}) that operates directly on vision-text similarity maps. By refining these maps through spatial aggregation, CAD prevents overfitting while preserving zero-shot transferability. Additionally, a multi-level quantity alignment loss ($\mathcal{L}_{MQA}$) is employed to enforce numerical consistency across the entire pipeline. Extensive experiments on FSC-147 demonstrate competitive performance, while zero-shot evaluation on CARPK and ShanghaiTech-A validates superior generalization to unseen domains.",,Computer science; Boosting (machine learning); Overfitting; Artificial intelligence; Encoder; Bridging (networking); Pattern recognition (psychology); Generalization; Object (grammar); Feature (linguistics),,article,,,API expansion,,,,,,Exclude,duplicate normalized title,,,,boosting quantitive and spatial awareness for zero shot object counting
OA_000477,OpenAlex,zero-shot object counting,,Boosting Quantitive and Spatial Awareness for Zero-Shot Object Counting,Da Zhang; Bingyu Li; Feiyu Wang; Zhiyuan Zhao; Junyu Gao,2026,arXiv (Cornell University),10.48550/arxiv.2603.16129,,https://openalex.org/W7138954521,"Zero-shot object counting (ZSOC) aims to enumerate objects of arbitrary categories specified by text descriptions without requiring visual exemplars. However, existing methods often treat counting as a coarse retrieval task, suffering from a lack of fine-grained quantity awareness. Furthermore, they frequently exhibit spatial insensitivity and degraded generalization due to feature space distortion during model adaptation.To address these challenges, we present \textbf{QICA}, a novel framework that synergizes \underline{q}uantity percept\underline{i}on with robust spatial \underline{c}ast \underline{a}ggregation. Specifically, we introduce a Synergistic Prompting Strategy (\textbf{SPS}) that adapts vision and language encoders through numerically conditioned prompts, bridging the gap between semantic recognition and quantitative reasoning. To mitigate feature distortion, we propose a Cost Aggregation Decoder (\textbf{CAD}) that operates directly on vision-text similarity maps. By refining these maps through spatial aggregation, CAD prevents overfitting while preserving zero-shot transferability. Additionally, a multi-level quantity alignment loss ($\mathcal{L}_{MQA}$) is employed to enforce numerical consistency across the entire pipeline. Extensive experiments on FSC-147 demonstrate competitive performance, while zero-shot evaluation on CARPK and ShanghaiTech-A validates superior generalization to unseen domains.",,Computer science; Boosting (machine learning); Overfitting; Artificial intelligence; Encoder; Bridging (networking); Pattern recognition (psychology); Generalization; Object (grammar); Feature (linguistics),,preprint,,,API expansion,,,,,,Exclude,duplicate normalized title,,,,boosting quantitive and spatial awareness for zero shot object counting
OA_000478,OpenAlex,zero-shot object counting,,Enhancing zero-shot object counting via ViT and BERT integration,Ping Lü; Ping Luo; Xiafu Lv,2025,,10.1117/12.3076937,,https://openalex.org/W4414068054,"Computer vision-based counting methods effectively solve the measurement errors and high time consumption of traditional manual counting, reducing the workload of relevant personnel. However, most existing counting models are only applicable to specific categories and usually require manual examples when dealing with multi-category objects, which limits their application in automated systems. To this end, this paper proposes the ViTBERT-Count method, which uses a text-guided zero-shot counting system to enable the model to automatically count target categories based on text descriptions without labeled data. The model combines the Vision Transformer (ViT) and the Bidirectional Encoder Representation (BERT) to achieve efficient image and text feature alignment and information interaction capabilities. ViT extracts high-resolution image patch features, while BERT provides powerful language understanding and context modeling capabilities. This combination enables the model to perform well in zero-shot object counting tasks.",,Computer science; Artificial intelligence; Encoder; Computer vision; Object (grammar); Transformer; Object detection; Representation (politics); Feature (linguistics); Context (archaeology),,article,,,API expansion,,,,,,Exclude,duplicate DOI,,,,enhancing zero shot object counting via vit and bert integration
OA_000479,OpenAlex,zero-shot object counting,,HierarchicalGeoCount: Hierarchical scale perception for zero-shot object counting in remote sensing,Binyuan Huang; Jiayi Wang; Zhenzhong Chen,2026,Journal of Visual Communication and Image Representation,10.1016/j.jvcir.2026.104793,,https://openalex.org/W7141046171,,,Remote sensing; Scale (ratio); Computer science; Computer vision; Object (grammar); Artificial intelligence; Perception; Object based; Remote sensing application; Object detection,,article,,,API expansion,,,,,,Exclude,duplicate DOI,,,,hierarchicalgeocount hierarchical scale perception for zero shot object counting in remote sensing
OA_000480,OpenAlex,zero-shot object counting,,PD-count: Prompt-driven zero-shot object counting with dynamic frequency transformation,Kai Liu; Jun Sang; Cheng Qian; Peng Zhu; Fa Zhu; Xiaofeng Xia; David Camacho,2026,Expert Systems with Applications,10.1016/j.eswa.2026.131295,,https://openalex.org/W7125133770,,,Computer science; Artificial intelligence; Object (grammar); Focus (optics); Encoder; Semantics (computer science); Feature (linguistics); Pattern recognition (psychology); Class (philosophy); Context (archaeology),,article,,,API expansion,,,,,,Exclude,duplicate DOI,,,,pd count prompt driven zero shot object counting with dynamic frequency transformation
OA_000481,OpenAlex,zero-shot object counting,,Zero-shot Object Counting with Fine-Grained Cross-Modal Enhancement and Multi-Scale Semantic Adaptation,Haimin Xu; Kaiqiong Sun; Le Tang; Ge Li; Yixin Xu,2026,Journal of Intelligent & Fuzzy Systems,10.1177/18758967261447084,,https://openalex.org/W7160601418,"Zero-shot object counting estimates object quantities from textual inputs without category-specific training. While detection-based methods like the pre-trained Grounding DINO offer a promising baseline, their performance is hindered by two critical limitations: insufficient fine-grained alignment between visual and textual features, leading to confusion among semantically similar objects, and poor adaptability to multi-scale object distributions in complex scenes. To address these issues, we propose an enhanced framework built upon Grounding DINO for zero-shot object counting that integrates: (1) a fine-grained cross-modal enhancement module, which refines visual-text alignment via deep feature interaction and cross-attention mechanisms, explicitly modeling object-attribute relationships; and (2) a multi-scale semantic adaptation module, which dynamically fuses multi-level visual features with textual semantics to achieve scale-invariant counting. Extensive experiments on FSC-147, CARPK, and CountBench demonstrate superiority of the proposed method. On FSC-147, our method achieves 11.74 MAE and 58.36 RMSE on the validation set, and 10.73 MAE and 103.63 RMSE on the test set, achieving 3.3% and 17.3% lower MAE than baseline method CountGD on validation and test sets, respectively. For cross-dataset generalization, it attains lower MAE/RMSE on CARPK and lower RMSE on CountBench than baseline, demonstrating robust zero-shot capability.",,Object (grammar); Computer science; Artificial intelligence; Adaptability; Semantics (computer science); Confusion; Feature (linguistics); Mean squared error; Adaptation (eye); Pattern recognition (psychology),,article,,,API expansion,,,,,,Exclude,duplicate DOI,,,,zero shot object counting with fine grained cross modal enhancement and multi scale semantic adaptation
OA_000482,OpenAlex,zero-shot object counting,,Teaching CLIP to Count to Ten,Roni Paiss; Ariel Ephrat; Omer Tov; Shiran Zada; Inbar Mosseri; Michal Irani; Tali Dekel,2023,,10.1109/iccv51070.2023.00294,,https://openalex.org/W4390873321,"Large vision-language models (VLMs), such as CLIP, learn rich joint image-text representations, facilitating advances in numerous downstream tasks, including zero-shot classification and text-to-image generation. Nevertheless, existing VLMs exhibit a prominent well-documented limitation – they fail to encapsulate compositional concepts such as counting. We introduce a simple yet effective method to improve the quantitative understanding of VLMs, while maintaining their overall performance on common benchmarks. Specifically, we propose a new counting-contrastive loss used to finetune a pre-trained VLM in tandem with its original objective. Our counting loss is deployed over automatically-created counterfactual examples, each consisting of an image and a caption containing an incorrect object count. For example, an image depicting three dogs is paired with the caption ""Six dogs playing in the yard"" as a negative example. Our loss encourages discrimination between the correct caption and its counterfactual variant which serves as a hard negative example. To the best of our knowledge, this work is the first to extend CLIP’s capabilities to object counting. Furthermore, we introduce ""CountBench"" – a new image-text counting benchmark for evaluating object counting capabilities. We demonstrate a significant improvement over state-of-the-art baseline models on this task. Finally, we leverage our counting-aware CLIP model for image retrieval and text-conditioned image generation, demonstrating that our model can produce specific counts of objects more reliably than existing ones.",,Computer science,54,article,,,API expansion,,,,,,Exclude,duplicate DOI,,,,teaching clip to count to ten
OA_000485,OpenAlex,zero-shot object counting,,The code of Visual Prompting and Dynamic Mixture of Experts for Zero-Shot Object Counting with Grounding DINO,Haimin Xu,2026,Zenodo (CERN European Organization for Nuclear Research),10.5281/zenodo.20018447,,https://openalex.org/W7160178806,"This repository includes the complete source code and pre-trained .ckpt checkpoint files. The README.md file contains comprehensive instructions for environment configuration, along with the commands for training, validation, and testing. You can quickly reproduce our results using the provided weight files, or alternatively, choose to train the model from scratch.",,Computer science; Code (set theory); Object (grammar); Object code; Programming language; Source code; Dead code; Set (abstract data type); Artificial intelligence; Key (lock),,dataset,,,API expansion,,,,,,Exclude,duplicate normalized title,,,,the code of visual prompting and dynamic mixture of experts for zero shot object counting with grounding dino
OA_000486,OpenAlex,zero-shot object counting,,The code of Visual Prompting and Dynamic Mixture of Experts for Zero-Shot Object Counting with Grounding DINO,Haimin Xu,2026,Zenodo (CERN European Organization for Nuclear Research),10.5281/zenodo.20018448,,https://openalex.org/W7160045236,,,Computer science; Object (grammar); Code (set theory); Artificial intelligence; Computer vision; Computer graphics (images); Object code; Programming language; Ground; Key (lock),,dataset,,,API expansion,,,,,,Exclude,duplicate normalized title,,,,the code of visual prompting and dynamic mixture of experts for zero shot object counting with grounding dino
OA_000487,OpenAlex,zero-shot object counting,,Enhancing Zero-Shot Object Counting via Text-Guided Local Ranking and Number-Evoked Global Attention,Shiwei Zhang; Qi Zhou; Wei Ke,2025,,10.1109/iccv51701.2025.01960,,https://openalex.org/W7160074360,,,Computer science; Object (grammar); Artificial intelligence; Ranking (information retrieval); Data mining; Computer vision; Pattern recognition (psychology); Key (lock); Object detection; Feature (linguistics),,article,,,API expansion,,,,,,Exclude,duplicate DOI,,,,enhancing zero shot object counting via text guided local ranking and number evoked global attention
OA_000488,OpenAlex,zero-shot object counting,,AMS-Counter: Text-Guided Zero-shot Object Counting via Adaptive Multi-view Similarity-map,Cheng Qian; Jian Cao; Ying Mao; Kai Liu; Peng Zhu; Jun Sang,2025,,10.1109/icme59968.2025.11209330,,https://openalex.org/W4415708471,"Text-guided object counting aims to count objects specified by textual descriptions in images, but current methods often rely on simple cosine similarity to align visual and textual embeddings, limiting their ability to capture complex relationships. While some studies have explored more advanced methods for constructing similarity maps, they still fall short of effectively leveraging multi-scale and multi-layered information. To address this, we propose AMS-Counter (Adaptive Multi-view Similarity-map Counter), a novel framework that enhances counting accuracy by fusing multi-view features in both spatial and frequency domains. Frequency features effectively represent the structural information necessary for precise image understanding. Building on the Adaptive Multi-view Similarity-map (AMS) to capture multi-layered features, AMS-Counter propose a U-shaped Cross-attention Decoder (UC-Decoder) that effectively integrates information across multiple scales. Evaluations on the FSC-147 benchmark demonstrate that AMS-Counter achieves state-of-the-art performance, with notable improvements in counting accuracy. Code is available: https://github.com/CPSDSC-Lab/AMS-Counter.",,Computer science; Object (grammar); Artificial intelligence; Benchmark (surveying); Cosine similarity; Computer vision; Code (set theory); Object detection; Similarity (geometry); Pattern recognition (psychology),,article,,,API expansion,,,,,,Exclude,duplicate DOI,,,,ams counter text guided zero shot object counting via adaptive multi view similarity map
OA_000491,OpenAlex,zero-shot object counting,,RemoteCLIP: A Vision Language Foundation Model for Remote Sensing,"Fan Liu; Delong Chen; Zhangqingyun Guan; Xiaocong Zhou; Jiale Zhu; Ye, Qiaolin; Fu, Liyong; Zhou, Jun",2023,arXiv (Cornell University),10.48550/arxiv.2306.11029,,https://openalex.org/W4381572076,"General-purpose foundation models have led to recent breakthroughs in artificial intelligence. In remote sensing, self-supervised learning (SSL) and Masked Image Modeling (MIM) have been adopted to build foundation models. However, these models primarily learn low-level features and require annotated data for fine-tuning. Moreover, they are inapplicable for retrieval and zero-shot applications due to the lack of language understanding. To address these limitations, we propose RemoteCLIP, the first vision-language foundation model for remote sensing that aims to learn robust visual features with rich semantics and aligned text embeddings for seamless downstream application. To address the scarcity of pre-training data, we leverage data scaling which converts heterogeneous annotations into a unified image-caption data format based on Box-to-Caption (B2C) and Mask-to-Box (M2B) conversion. By further incorporating UAV imagery, we produce a 12 $\times$ larger pretraining dataset than the combination of all available datasets. RemoteCLIP can be applied to a variety of downstream tasks, including zero-shot image classification, linear probing, $\textit{k}$-NN classification, few-shot classification, image-text retrieval, and object counting in remote sensing images. Evaluation on 16 datasets, including a newly introduced RemoteCount benchmark to test the object counting ability, shows that RemoteCLIP consistently outperforms baseline foundation models across different model scales. Impressively, RemoteCLIP beats the state-of-the-art method by 9.14% mean recall on the RSITMD dataset and 8.92% on the RSICD dataset. For zero-shot classification, our RemoteCLIP outperforms the CLIP baseline by up to 6.39% average accuracy on 12 downstream datasets. Project website: https://github.com/ChenDelong1999/RemoteCLIP",,Foundation (evidence); Computer science; Artificial intelligence; Remote sensing; Computer vision; Geography; Archaeology,17,preprint,,,API expansion,,,,,,Exclude,duplicate normalized title,,,,remoteclip a vision language foundation model for remote sensing
OA_000493,OpenAlex,zero shot counting,,Zero-shot counting with a dual-stream neural network model,Jessica A. F. Thompson; Hannah Sheahan; Tsvetomira Dumbalska; Julian D. Sandbrink; Manuela Piazza; Christopher Summerfield,2024,Neuron,10.1016/j.neuron.2024.10.008,,https://openalex.org/W4403980270,"To understand a visual scene, observers need to both recognize objects and encode relational structure. For example, a scene comprising three apples requires the observer to encode concepts of ""apple"" and ""three."" In the primate brain, these functions rely on dual (ventral and dorsal) processing streams. Object recognition in primates has been successfully modeled with deep neural networks, but how scene structure (including numerosity) is encoded remains poorly understood. Here, we built a deep learning model, based on the dual-stream architecture of the primate brain, which is able to count items ""zero-shot""-even if the objects themselves are unfamiliar. Our dual-stream network forms spatial response fields and lognormal number codes that resemble those observed in the macaque posterior parietal cortex. The dual-stream network also makes successful predictions about human counting behavior. Our results provide evidence for an enactive theory of the role of the posterior parietal cortex in visual scene understanding.",,Zero (linguistics); Dual (grammatical number); Shot (pellet); One shot; Artificial neural network; Neuroscience; Computer science; Artificial intelligence; Physics; Psychology,5,article,,,API expansion,,,,,,Exclude,duplicate DOI,,,,zero shot counting with a dual stream neural network model
OA_000494,OpenAlex,zero shot counting,,Dynamic Momentum Adaptation for Zero-Shot Cross-Domain Crowd Counting,Qiangqiang Wu; Jia Wan; Antoni B. Chan,2021,,10.1145/3474085.3475230,,https://openalex.org/W3207705058,"Zero-shot cross-domain crowd counting is a challenging task where a crowd counting model is trained on a source domain (i.e., training dataset) and no additional labeled or unlabeled data is available for fine-tuning the model when testing on an unseen target domain (i.e., a different testing dataset). The generalisation performance of existing crowd counting methods is typically limited due to the large gap between source and target domains. Here, we propose a novel Crowd Counting framework built upon an external Momentum Template, termed C2MoT, which enables the encoding of domain specific information via an external template representation. Specifically, the Momentum Template (MoT) is learned in a momentum updating way during offline training, and then is dynamically updated for each test image in online cross-dataset evaluation. Thanks to the dynamically updated MoT, our C2MoT effectively generates dense target correspondences that explicitly accounts for head regions, and then effectively predicts the density map based on the normalized correspondence map. Experiments on large scale datasets show that our proposed C2MoT achieves leading zero-shot cross-domain crowd counting performance without model fine-tuning, while also outperforming domain adaptation methods that use fine-tuning on target domain data. Moreover, C2MoT also obtains state-of-the-art counting performance on the source domain.",,Computer science; Domain adaptation; Domain (mathematical analysis); Artificial intelligence; Task (project management); Pattern recognition (psychology); Algorithm; Mathematics; Economics; Management,29,article,,,API expansion,,,,,,Exclude,duplicate DOI,,,,dynamic momentum adaptation for zero shot cross domain crowd counting
OA_000495,OpenAlex,zero shot counting,,T2ICount: Enhancing Cross-Modal Understanding for Zero-Shot Counting,Yifei Qian; Zhongliang Guo; Bowen Deng; Chun Tong Lei; Shuai Zhao; Chun Pong Lau; Xiaopeng Hong; Michael P. Pound,2025,,10.1109/cvpr52734.2025.02359,,https://openalex.org/W4413145952,"Zero-Shot object counting aims to count instances of arbitrary object categories specified by text descriptions. Existing methods typically rely on vision-language models like CLIP, but often exhibit limited sensitivity to text prompts. We present T21 Count, a diffusion-based framework that lever-ages rich prior knowledge and fine-grained visual understanding from pretrained diffusion models. While one-step demising ensures efficiency, it leads to weakened text sensitivity. To address this challenge, we propose a Hierarchical Semantic Correction Module that progressively refines text-image feature alignment, and a Representational Regional Coherence Loss that provides reliable supervision signals by leveraging the cross-attention maps extracted from the demising U-Net. Furthermore, we observe that current benchmarks mainly focus on majority objects in images, potentially masking models' text sensitivity. To address this, we contribute a challenging re-annotated subset of FSC147 for better evaluation of text-guided counting ability. Extensive experiments demonstrate that our method achieves superior performance across different benchmarks. Code is available at https://github.com/chal5yq/T2lCount.",,Modal; Zero (linguistics); Computer science; Shot (pellet); Materials science; Metallurgy; Philosophy; Linguistics; Polymer chemistry,1,article,,,API expansion,,,,,,Exclude,duplicate normalized title,,,,t2icount enhancing cross modal understanding for zero shot counting
OA_000496,OpenAlex,zero shot counting,,VLCounting: Taming zero-shot counting via language-driven exemplar grounding,Mingjie Wang; Zhuohang Li; Yong Dai; Eric Buys; Minglun Gong,2026,Pattern Recognition,10.1016/j.patcog.2026.113205,,https://openalex.org/W7127929665,,,Computer science; Artificial intelligence; Bridging (networking); Pipeline (software); Counting problem; Similarity (geometry); Object detection; Machine learning; Pattern recognition (psychology); Perceptron,1,article,,,API expansion,,,,,,Exclude,duplicate DOI,,,,vlcounting taming zero shot counting via language driven exemplar grounding
OA_000497,OpenAlex,zero shot counting,,Robust Zero-Shot Crowd Counting and Localization With Adaptive Resolution SAM,Jia Wan; Qiangqiang Wu; Wei Lin; Antoni B. Chan,2024,Lecture notes in computer science,10.1007/978-3-031-72998-0_27,,https://openalex.org/W4402959502,,,Computer science; Zero (linguistics); Shot (pellet); Resolution (logic); Artificial intelligence; Computer vision; Algorithm; Computer graphics (images); Linguistics; Chemistry,5,book-chapter,,,API expansion,,,,,,Exclude,duplicate DOI,,,,robust zero shot crowd counting and localization with adaptive resolution sam
OA_000498,OpenAlex,zero shot counting,,Fourier-modulated CLIP for zero-shot vehicle counting,Yunpeng Luo; Qin Zhang; Jiawei Luo; Shixin Huang; Xiaoyu Wan; Xixi Nie,2025,Scientific Reports,10.1038/s41598-025-04876-7,,https://openalex.org/W4411074274,"Vehicle counting is a critical task in traffic monitoring and management. Although large vision-language models have achieved significant progress in zero-shot text-image matching, adapting them for vehicle counting remains a challenging task. To tackle this issue, we propose FCLIP-VC, a Fourier-modulated Contrastive Language-image Pre-training (CLIP) for zero-shot vehicle counting. First, a Vision Transformer (ViT)-based CLIP model is employed to encode image features for precise vehicle localization. Additionally, we introduce a learnable visual prompt to avoid tuning global parameters, allowing the pre-trained CLIP knowledge to be effectively applied to dense prediction tasks. Next, for patch-level embedding of images, we introduce a patch-language contrast loss to optimize the effectiveness of the model in capturing fine-grained features of images. Then, we propose a patch-language Discrete Fourier transform (DFT) interaction module, leveraging DFT to extract multi-scale image features in the frequency domain, which improves the ability of the model to handle diverse vehicle sizes and complex traffic environments. Finally, a content-aware density map decoder is designed to generate accurate density map predictions through multi-layer convolution and progressive upsampling. Extensive experiments demonstrate that our proposed FCLIP-VC achieves state-of-the-art accuracy in zero-shot vehicle counting.",,Shot (pellet); Fourier transform; Computer science; Zero (linguistics); Mathematics; Mathematical analysis; Chemistry; Organic chemistry; Philosophy; Linguistics,1,article,,,API expansion,,,,,,Exclude,duplicate DOI,,,,fourier modulated clip for zero shot vehicle counting
OA_000499,OpenAlex,zero shot counting,,IDCC-SAM: A Zero-Shot Approach for Cell Counting in Immunocytochemistry Dataset Using the Segment Anything Model,Samuel Fanijo; Ali Jannesari; Julie Dickerson,2025,Bioengineering,10.3390/bioengineering12020184,,https://openalex.org/W4407565274,"Cell counting in immunocytochemistry is vital for biomedical research, supporting the diagnosis and treatment of diseases such as neurological disorders, autoimmune conditions, and cancer. However, traditional counting methods are manual, time-consuming, and error-prone, while deep learning solutions require costly labeled datasets, limiting scalability. We introduce the Immunocytochemistry Dataset Cell Counting with Segment Anything Model (IDCC-SAM), a novel application of the Segment Anything Model (SAM), designed to adapt the model for zero-shot-based cell counting in fluorescent microscopic immunocytochemistry datasets. IDCC-SAM leverages Meta AI's SAM, pre-trained on 11 million images, to eliminate the need for annotations, enhancing scalability and efficiency. Evaluated on three public datasets (IDCIA, ADC, and VGG), IDCC-SAM achieved the lowest Mean Absolute Error (26, 28, 52) on VGG and ADC and the highest Acceptable Absolute Error (28%, 26%, 33%) across all datasets, outperforming state-of-the-art supervised models like U-Net and Mask R-CNN, as well as zero-shot benchmarks like NP-SAM and SAM4Organoid. These results demonstrate IDCC-SAM's potential to improve cell-counting accuracy while reducing reliance on specialized models and manual annotations.",,Immunocytochemistry; Computer science; Shot (pellet); Artificial intelligence; Chemistry; Medicine; Internal medicine; Organic chemistry,2,article,,,API expansion,,,,,,Exclude,duplicate DOI,,,,idcc sam a zero shot approach for cell counting in immunocytochemistry dataset using the segment anything model
OA_000502,OpenAlex,zero shot counting,,ZS4D: Zero-Shot Self-Similarity-Steered Denoiser for Volumetric Photon-Counting CT,Yongyi Shi; Chuang Niu; Wenjun Xia; Yuxuan Liang; Lin Fu; Bruno De Man; Ge Wang,2025,IEEE Transactions on Radiation and Plasma Medical Sciences,10.1109/trpms.2025.3593080,,https://openalex.org/W4413267396,"Photon-counting computed tomography (PCCT) has emerged as a transformative imaging modality, enabling enhanced spatial resolution, and multi-energy acquisition with energy-discriminating detectors of significantly smaller detector elements. However, both energy discriminating power and reduced detector pixel size result in fewer detected photons per measurement, inherently increasing noise in reconstructed images. In this study, we propose ZS4D, a zero-shot self-similarity-steered denoiser for PCCT reconstruction. Specifically, a self-similarity denoiser is pre-trained in a self-supervised manner by leveraging spectral correlations through multi-energy extraction and capturing volumetric context via the complementary synergy of axial and sagittal planes. The pre-trained denoiser is then integrated as a prior into an iterative reconstruction framework, enabling effective noise suppression and structural preservation. Extensive experiments demonstrate that ZS4D adapts well to varying noise levels and significantly enhances image quality in both simulated and pre-clinical PCCT datasets. Also, ZS4D demonstrates effectiveness in deblurring tasks. Furthermore, our denoiser pretrained on clinical PCCT data is shown to enhance the spatial resolution of conventional CT images.",,Similarity (geometry); Zero (linguistics); Shot (pellet); Physics; Single shot; Optics; Computer science; Artificial intelligence; Materials science; Image (mathematics),1,article,,,API expansion,,,,,,Exclude,duplicate DOI,,,,zs4d zero shot self similarity steered denoiser for volumetric photon counting ct
OA_000503,OpenAlex,zero shot counting,,Zero-shot counting with a dual-stream neural network model,Jessica A. F. Thompson; Hannah Sheahan; Tsvetomira Dumbalska; Julian D. Sandbrink; Manuela Piazza; Christopher Summerfield,2024,arXiv (Cornell University),10.48550/arxiv.2405.09953,,https://openalex.org/W4397028340,"Deep neural networks have provided a computational framework for understanding object recognition, grounded in the neurophysiology of the primate ventral stream, but fail to account for how we process relational aspects of a scene. For example, deep neural networks fail at problems that involve enumerating the number of elements in an array, a problem that in humans relies on parietal cortex. Here, we build a 'dual-stream' neural network model which, equipped with both dorsal and ventral streams, can generalise its counting ability to wholly novel items ('zero-shot' counting). In doing so, it forms spatial response fields and lognormal number codes that resemble those observed in macaque posterior parietal cortex. We use the dual-stream network to make successful predictions about behavioural studies of the human gaze during similar counting tasks.",,Zero (linguistics); Dual (grammatical number); Artificial neural network; Computer science; Shot (pellet); Mathematics; Artificial intelligence; Art; Philosophy; Organic chemistry,,preprint,,,API expansion,,,,,,Exclude,duplicate normalized title,,,,zero shot counting with a dual stream neural network model
OA_000504,OpenAlex,zero shot counting,,Text-guided patch-level exemplar selection for zero-shot counting,Shihui Zhang; Junhui Liu; Shengwei Jia,2026,Engineering Applications of Artificial Intelligence,10.1016/j.engappai.2026.113986,,https://openalex.org/W7126020773,,,Computer science; Artificial intelligence; Leverage (statistics); Focus (optics); Pattern recognition (psychology); Feature (linguistics); Feature selection; Object (grammar); Face (sociological concept); Mutual information,,article,,,API expansion,,,,,,Exclude,duplicate DOI,,,,text guided patch level exemplar selection for zero shot counting
OA_000515,OpenAlex,zero shot counting,,A Low-Shot Object Counting Network With Iterative Prototype Adaptation,N Djukić; Alan Lukežič; Vitjan Zavrtanik; Matej Kristan,2022,arXiv (Cornell University),10.48550/arxiv.2211.08217,,https://openalex.org/W4309211448,"We consider low-shot counting of arbitrary semantic categories in the image using only few annotated exemplars (few-shot) or no exemplars (no-shot). The standard few-shot pipeline follows extraction of appearance queries from exemplars and matching them with image features to infer the object counts. Existing methods extract queries by feature pooling which neglects the shape information (e.g., size and aspect) and leads to a reduced object localization accuracy and count estimates. We propose a Low-shot Object Counting network with iterative prototype Adaptation (LOCA). Our main contribution is the new object prototype extraction module, which iteratively fuses the exemplar shape and appearance information with image features. The module is easily adapted to zero-shot scenarios, enabling LOCA to cover the entire spectrum of low-shot counting problems. LOCA outperforms all recent state-of-the-art methods on FSC147 benchmark by 20-30% in RMSE on one-shot and few-shot and achieves state-of-the-art on zero-shot scenarios, while demonstrating better generalization capabilities.",,Shot (pellet); Computer science; Artificial intelligence; Benchmark (surveying); Object (grammar); Matching (statistics); Pipeline (software); Pooling; Object detection; Computer vision,8,preprint,,,API expansion,,,,,,Exclude,duplicate normalized title,,,,a low shot object counting network with iterative prototype adaptation
OA_000516,OpenAlex,open-vocabulary object counting,,The MixCount Dataset: Bridging the Data Gap for Open-Vocabulary Object Counting,Corentin Dumery; Niki Amini-Naieni; Shervin Naini; Pascal Fua,2026,arXiv (Cornell University),10.48550/arxiv.2605.18063,,https://openalex.org/W7161722010,"Object counting is a foundational vision task with over a decade of dedicated research, yet state-of-the-art models still fail systematically in the mixed-object setting that dominates real-world applications such as industrial inspection and product sorting. We show that this gap is strongly driven by limitations in existing training and evaluation data: real counting datasets are prohibitively expensive to annotate and suffer from labeling noise, while existing synthetic alternatives lack diversity and realism. We address this with MixCount, a dataset and benchmark for mixed-object counting designed to target the failure modes of current counting models. To overcome the high cost of constructing and labeling such data, we develop an automatic generation pipeline that synthesizes images, fine-grained textual descriptions, and pixel-perfect counting annotations at scale, eliminating the labeling ambiguity that plagues prior datasets. Evaluating state-of-the-art counting models on MixCount exposes severe degradation in the mixed-object setting. More importantly, training these models on our synthesized data yields substantial gains on real-world benchmarks, reducing MAE by 20.14% on FSC-147 and by 18.3% on PairTally. These results establish MixCount as both a benchmark and a training dataset for fine-grained counting, and demonstrate that our pipeline, which produces effectively unlimited labeled data, helps address a long-standing bottleneck in counting models.",,Bottleneck; Bridging (networking); Computer science; Pipeline (software); Benchmark (surveying); Artificial intelligence; Ambiguity; Object (grammar); Object detection; Task (project management),,preprint,,,API expansion,,,,,,Exclude,duplicate normalized title,,,,the mixcount dataset bridging the data gap for open vocabulary object counting
