abstract,application_area,arxiv_id,author_keywords,authors,bibtex,citation_count,dataset_or_benchmark,document_type,doi,index_keywords,influential_citation_count,input_type,is_open_access,method_family,modality,open_access_pdf,output_type,paper_title,paper_url,reason_kept_or_removed,record_id,reference_count,relation,relevance_score,s2_publication_date,semantic_scholar_id,semantic_scholar_url,source,source_paper_id,source_paper_title,source_query,task_category,tier,venue,year
"Zero-Shot object counting aims to count instances of arbitrary object categories specified by text descriptions. Existing methods typically rely on vision-language models like CLIP, but often exhibit limited sensitivity to text prompts. We present T21 Count, a diffusion-based framework that lever-ages rich prior knowledge and fine-grained visual understanding from pretrained diffusion models. While one-step demising ensures efficiency, it leads to weakened text sensitivity. To address this challenge, we propose a Hierarchical Semantic Correction Module that progressively refines text-image feature alignment, and a Representational Regional Coherence Loss that provides reliable supervision signals by leveraging the cross-attention maps extracted from the demising U-Net. Furthermore, we observe that current benchmarks mainly focus on majority objects in images, potentially masking models' text sensitivity. To address this, we contribute a challenging re-annotated subset of FSC147 for better evaluation of text-guided counting ability. Extensive experiments demonstrate that our method achieves superior performance across different benchmarks. Code is available at https://github.com/chal5yq/T2lCount.",,2502.20625,,Yifei Qian; Zhongliang Guo; Bowen Deng; Chun Tong Lei; Shuai Zhao; Chun Pong Lau; Xiaopeng Hong; Michael P. Pound,,11,,JournalArticle; Conference,10.1109/cvpr52734.2025.02359,Computer Science,2,,,,,,,T2ICount: Enhancing Cross-Modal Understanding for Zero-Shot Counting,https://www.semanticscholar.org/paper/44d6de1abfd1ae8bfbf05010cbafe681f613f694,Collected from Semantic Scholar API.,S2_44d6de1abfd1ae8bfbf05010cbafe681f613f694,,citation,,,44d6de1abfd1ae8bfbf05010cbafe681f613f694,https://www.semanticscholar.org/paper/44d6de1abfd1ae8bfbf05010cbafe681f613f694,Semantic Scholar,09e299e7cf1064a02faaf94a81983f154f1e22ea,Few-shot Object Counting with Similarity-Aware Feature Enhancement,citation of 09e299e7cf1064a02faaf94a81983f154f1e22ea,Semantic Scholar metadata,,Computer Vision and Pattern Recognition,2025
"Class-agnostic counting (CAC) has numerous potential applications across various domains. The goal is to count objects of an arbitrary category during testing, based on only a few annotated exemplars. However, existing methods often count all objects in the image, including those from different categories than the exemplars. To address this issue, we propose localizing the area containing the objects of interest via an exemplar-based segmentation model before counting them. To train this model, we propose a novel method to obtain pseudo-labeled segmentation masks. Specifically, we use an unsupervised image clustering method to generate a set of candidate pseudo object masks, from which we select the optimal one using a pretrained CAC model. We show that the trained segmentation model can effectively localize objects of interest based on the exemplars and prevent the model from counting everything. To properly evaluate the performance of CAC methods in real-world scenarios, we introduce two new benchmarks: a synthetic test set and a new test set of real images containing countable objects from multiple classes. Our proposed method shows a significant advantage over previous CAC methods on these two benchmarks.",,,,Jingyi Xu; Hieu Le; Dimitris Samaras,,1,,JournalArticle; Conference,10.1109/wacv61041.2025.00848,Computer Science,0,,,,,,,Learning to Count from Pseudo-Labeled Segmentation,https://www.semanticscholar.org/paper/70de23c6700b7b00a5e85bd2f73e621f64ec5087,Collected from Semantic Scholar API.,S2_70de23c6700b7b00a5e85bd2f73e621f64ec5087,,citation,,,70de23c6700b7b00a5e85bd2f73e621f64ec5087,https://www.semanticscholar.org/paper/70de23c6700b7b00a5e85bd2f73e621f64ec5087,Semantic Scholar,09e299e7cf1064a02faaf94a81983f154f1e22ea,Few-shot Object Counting with Similarity-Aware Feature Enhancement,citation of 09e299e7cf1064a02faaf94a81983f154f1e22ea,Semantic Scholar metadata,,IEEE Workshop/Winter Conference on Applications of Computer Vision,2025
"In class-agnostic object counting, the goal is to estimate the total number of object instances in an image without distinguishing between specific categories. Existing methods often predict this count without considering class-specific outputs, leading to inaccuracies when such outputs are required. These inaccuracies stem from two key challenges: 1) the prevalence of single-category images in datasets, which leads models to generalize specific categories as representative of all objects, and 2) the use of mean squared error loss during training, which applies uniform penalization. This uniform penalty disregards errors in less frequent categories, particularly when these errors contribute minimally to the overall loss. To address these issues, we propose {FocalCount}, a novel approach that leverages diverse feature attributes to estimate the number of object categories in an image. This estimate serves as a weighted factor to correct class-count imbalances. Additionally, we introduce {Focal-MSE}, a new loss function that integrates binary cross-entropy to generate stronger error gradients, enhancing the model's sensitivity to errors in underrepresented categories. Our approach significantly improves the model's ability to distinguish between specific classes and general counts, demonstrating superior performance and scalability in both few-shot and zero-shot scenarios across three object counting datasets. The code will be released soon.",,2502.10677,,Huilin Zhu; Jingling Yuan; Zhengwei Yang; Yu Guo; Xian Zhong; Shengfeng He,,1,,JournalArticle,10.48550/arxiv.2502.10677,Computer Science,0,,,,,,,FocalCount: Towards Class-Count Imbalance in Class-Agnostic Counting,https://www.semanticscholar.org/paper/f4332d5d45629a26d8ff1590dbc11b1f50d0504c,Collected from Semantic Scholar API.,S2_f4332d5d45629a26d8ff1590dbc11b1f50d0504c,,citation,,,f4332d5d45629a26d8ff1590dbc11b1f50d0504c,https://www.semanticscholar.org/paper/f4332d5d45629a26d8ff1590dbc11b1f50d0504c,Semantic Scholar,09e299e7cf1064a02faaf94a81983f154f1e22ea,Few-shot Object Counting with Similarity-Aware Feature Enhancement,citation of 09e299e7cf1064a02faaf94a81983f154f1e22ea,Semantic Scholar metadata,,arXiv.org,2025
"Zero-shot counting is a subcategory of Generic Visual Object Counting, which aims to count objects from an arbitrary class in a given image. While few-shot counting relies on delivering exemplars to the model to count similar class objects, zero-shot counting automates the operation for faster processing. This paper proposes a fully automated zero-shot method outperforming both zero-shot and few-shot methods. By exploiting feature maps from a pre-trained detection-based backbone, we introduce a new Visual Embedding Module designed to generate semantic embeddings within object contextual information. These embeddings are then fed to a Self-Attention Matching Module to generate an encoded representation for the head counter. Our proposed method has outperformed recent zero-shot approaches, achieving the best Mean Absolute Error (MAE) and Root Mean Square Error (RMSE) results of 8.89 and 35.83, respectively, on the FSC147 dataset. Additionally, our method demonstrates competitive performance compared to few-shot methods, advancing the capabilities of visual object counting in various industrial applications such as tree counting, wildlife animal counting, and medical applications like blood cell counting.",,,,Ahmed Zgaren; W. Bouachir; Nizar Bouguila,,1,,JournalArticle,10.3390/jimaging11020052,Computer Science; Medicine,0,,,,,https://doi.org/10.3390/jimaging11020052,,SAVE: Self-Attention on Visual Embedding for Zero-Shot Generic Object Counting,https://www.semanticscholar.org/paper/49b027a3e780b362df44863bf2c9b5d6847def7f,Collected from Semantic Scholar API.,S2_49b027a3e780b362df44863bf2c9b5d6847def7f,,citation,,,49b027a3e780b362df44863bf2c9b5d6847def7f,https://www.semanticscholar.org/paper/49b027a3e780b362df44863bf2c9b5d6847def7f,Semantic Scholar,09e299e7cf1064a02faaf94a81983f154f1e22ea,Few-shot Object Counting with Similarity-Aware Feature Enhancement,citation of 09e299e7cf1064a02faaf94a81983f154f1e22ea,Semantic Scholar metadata,,Journal of Imaging,2025
"Visual object counting has recently shifted towards class-agnostic counting (CAC), which addresses the challenge of counting objects across arbitrary categories, a crucial capability for flexible and generalizable counting systems. Unlike humans, who effortlessly identify and count objects from diverse categories without prior knowledge, most existing counting methods are restricted to enumerating instances of known classes, requiring extensive labeled datasets for training and struggling in open-vocabulary settings. In contrast, CAC aims to count objects belonging to classes never seen during training, operating in a few-shot setting. In this paper, we present the first comprehensive review of CAC methodologies. We propose a taxonomy to categorize CAC approaches into three paradigms based on how target object classes can be specified: reference-based, reference-less, and open-world text-guided. Reference-based approaches achieve state-of-the-art performance by relying on exemplar-guided mechanisms. Reference-less methods eliminate exemplar dependency by leveraging inherent image patterns. Finally, open-world text-guided methods use vision-language models, enabling object class descriptions via textual prompts, offering a flexible and promising solution. Based on this taxonomy, we provide an overview of 30 CAC architectures and report their performance on gold-standard benchmarks, discussing key strengths and limitations. Specifically, we present results on the FSC-147 dataset, setting a leaderboard using gold-standard metrics, and on the CARPK dataset to assess generalization capabilities. Finally, we offer a critical discussion of persistent challenges, such as annotation dependency and generalization, alongside future directions.",,2501.19184,,Luca Ciampi; Ali Azmoudeh; Elif Ecem Akbaba; Erdi Saritacs; Z. A. Yazici; H. K. Ekenel; G. Amato; Fabrizio Falchi,,4,,JournalArticle; Review,10.48550/arxiv.2501.19184,Computer Science,0,,,,,,,A Survey on Class-Agnostic Counting: Advancements from Reference-Based to Open-World Text-Guided Approaches,https://www.semanticscholar.org/paper/4ec642b8ea1892e3ad6f95e28844898b8f03e0e8,Collected from Semantic Scholar API.,S2_4ec642b8ea1892e3ad6f95e28844898b8f03e0e8,,citation,,,4ec642b8ea1892e3ad6f95e28844898b8f03e0e8,https://www.semanticscholar.org/paper/4ec642b8ea1892e3ad6f95e28844898b8f03e0e8,Semantic Scholar,09e299e7cf1064a02faaf94a81983f154f1e22ea,Few-shot Object Counting with Similarity-Aware Feature Enhancement,citation of 09e299e7cf1064a02faaf94a81983f154f1e22ea,Semantic Scholar metadata,,Computer Vision and Image Understanding,2025
,,,,Khanh-An C. Quan; Vinh-Tiep Nguyen; Tam V. Nguyen; Minh-Triet Tran,,1,,JournalArticle,10.1007/s11760-024-03792-z,Computer Science,0,,,,,,,Unified ViT-CNN for few-shot object counting,https://www.semanticscholar.org/paper/a6a3c16eb91c9df631c2ba3f62bc97e924906c5b,Collected from Semantic Scholar API.,S2_a6a3c16eb91c9df631c2ba3f62bc97e924906c5b,,citation,,,a6a3c16eb91c9df631c2ba3f62bc97e924906c5b,https://www.semanticscholar.org/paper/a6a3c16eb91c9df631c2ba3f62bc97e924906c5b,Semantic Scholar,09e299e7cf1064a02faaf94a81983f154f1e22ea,Few-shot Object Counting with Similarity-Aware Feature Enhancement,citation of 09e299e7cf1064a02faaf94a81983f154f1e22ea,Semantic Scholar metadata,,"Signal, Image and Video Processing",2025
"We introduce the novel task of Crowd Volume Estimation (C VE), defined as the process of estimating the collective body volume of crowds using only RGB images. Besides event management and public safety, CVE can be instrumental in approximating body weight, unlocking weight-sensitive applications such as infrastructure stress assessment, and assuring even weight balance. We propose the first benchmark for CVE, comprising ANTHROPOS-V, a synthetic photorealistic video dataset featuring crowds in diverse urban environments. Its annotations include each person's volume, SMPL shape parameters, and key-points. Also, we explore metrics pertinent to CVE, de-fine baseline models adapted from Human Mesh Recov-ery and Crowd Counting domains, and propose a CVE-specific methodology that surpasses baselines. Although synthetic, the weights and heights of individuals are aligned with the real-world population distribution across gen-ders, and they transfer to the downstream task of CVE from real images. Benchmark and code are available at github.com/colloronelucaICrowd- Volume-Estimation.",,2501.01877,,Luca Collorone; Stefano D'Arrigo; Massimiliano Pappa; G. M. D. D. Melendugno; Giovanni Ficarra; Fabio Galasso,,0,,JournalArticle; Conference,10.1109/wacv61041.2025.00516,Computer Science,0,,,,,,,ANTHROPOS-V: Benchmarking the Novel Task of Crowd Volume Estimation,https://www.semanticscholar.org/paper/86e9d92fbacdc49167685074c3f2a5a09309bd67,Collected from Semantic Scholar API.,S2_86e9d92fbacdc49167685074c3f2a5a09309bd67,,citation,,,86e9d92fbacdc49167685074c3f2a5a09309bd67,https://www.semanticscholar.org/paper/86e9d92fbacdc49167685074c3f2a5a09309bd67,Semantic Scholar,09e299e7cf1064a02faaf94a81983f154f1e22ea,Few-shot Object Counting with Similarity-Aware Feature Enhancement,citation of 09e299e7cf1064a02faaf94a81983f154f1e22ea,Semantic Scholar metadata,,IEEE Workshop/Winter Conference on Applications of Computer Vision,2025
"This study introduces a pioneering framework termed SEcount, which amins to address the challenge of few-shot object counting across diverse categories. While traditional object counting approaches rely heavily on supervised learning and extensive manual annotations, SEcount employs a Class-Agnostic Counting strategy enhanced by Vision Transformers (ViT). Unlike prior methods, which struggle with feature loss in dense or occluded scenarios, SEcount leverages the strengths of ViT model to effectively identify self-similarities among internal regions of the image and between the image and a few example samples. Furthermore, SEcount introduces a Shape Enhancement Module that restores critical boundary and semantic features during patch-based processing. These capabilities are particularly advantageous for class-agnostic counting tasks, in which the model needs to accurately count objects of any category using minimal training data, Our experiments on the FSC-147 dataset demonstrate that SEcount outperforms recent methods, with a relative reduction of 15.1 \(\%\) in Mean Absolute Error (MAE) on the test set and a 12.3 \(\%\) improvement in MAE on the validation set.",,,,Guiyuan Xie; ChenSheng Yi; Jin Zhan; Weijiang Li; Jiacheng Qiu; Weili Tian; ZhaoKang Guan,,0,,JournalArticle; Book,10.1145/3719384.3719429,Computer Science,0,,,,,,,Self-similarity Enhancement Via Shape-embedding For Few-shot Counting,https://www.semanticscholar.org/paper/2e8b9b6a1257fdbe51437d0e8f2709d15a57656d,Collected from Semantic Scholar API.,S2_2e8b9b6a1257fdbe51437d0e8f2709d15a57656d,,citation,,,2e8b9b6a1257fdbe51437d0e8f2709d15a57656d,https://www.semanticscholar.org/paper/2e8b9b6a1257fdbe51437d0e8f2709d15a57656d,Semantic Scholar,09e299e7cf1064a02faaf94a81983f154f1e22ea,Few-shot Object Counting with Similarity-Aware Feature Enhancement,citation of 09e299e7cf1064a02faaf94a81983f154f1e22ea,Semantic Scholar metadata,,Artificial Intelligence and Cloud Computing Conference,2024
"Counting is a fundamental operation for various real-world visual tasks, requiring both object recognition and robust counting capabilities. Despite their advanced visual perception, large vision-language models (LVLMs) are known to struggle with counting tasks. In this work, we evaluate the performance of several LVLMs on visual counting tasks across multiple counting and vision datasets. We observe that while their performance may be less prone to error for small numbers of objects, they exhibit significant weaknesses as the number of objects increases. To alleviate this issue, we propose a simple yet effective baseline method that enhances LVLMs'counting ability for large numbers of objects using a divide-and-conquer approach. Our method decomposes counting problems into sub-tasks. Moreover, it incorporates a mechanism to prevent objects from being split during division, which could otherwise lead to repetitive counting -- a common issue in a naive divide-and-conquer implementation. We demonstrate the effectiveness of this approach across various datasets and benchmarks, establishing it as a valuable reference for evaluating future solutions.",,2412.00686,,Muhammad Fetrat Qharabagh; Mohammadreza Ghofrani; K. Fountoulakis,,15,,JournalArticle,10.48550/arxiv.2412.00686,Computer Science,1,,,,,,,LVLM-COUNT: Enhancing the Counting Ability of Large Vision-Language Models,https://www.semanticscholar.org/paper/9f1dae0baf8df36edb890085318c528db6e4a91e,Collected from Semantic Scholar API.,S2_9f1dae0baf8df36edb890085318c528db6e4a91e,,citation,,,9f1dae0baf8df36edb890085318c528db6e4a91e,https://www.semanticscholar.org/paper/9f1dae0baf8df36edb890085318c528db6e4a91e,Semantic Scholar,09e299e7cf1064a02faaf94a81983f154f1e22ea,Few-shot Object Counting with Similarity-Aware Feature Enhancement,citation of 09e299e7cf1064a02faaf94a81983f154f1e22ea,Semantic Scholar metadata,,Trans. Mach. Learn. Res.,2024
,,,,Shihui Zhang; Gangzheng Zhai; Kun Chen; Houlin Wang; Shaojie Han,,2,,JournalArticle,10.1016/j.imavis.2024.105383,Computer Science,0,,,,,,,CFENet: Context-aware Feature Enhancement Network for efficient few-shot object counting,https://www.semanticscholar.org/paper/04e4b79e47f36d78da9d854f1caecf1ed389550e,Collected from Semantic Scholar API.,S2_04e4b79e47f36d78da9d854f1caecf1ed389550e,,citation,,,04e4b79e47f36d78da9d854f1caecf1ed389550e,https://www.semanticscholar.org/paper/04e4b79e47f36d78da9d854f1caecf1ed389550e,Semantic Scholar,09e299e7cf1064a02faaf94a81983f154f1e22ea,Few-shot Object Counting with Similarity-Aware Feature Enhancement,citation of 09e299e7cf1064a02faaf94a81983f154f1e22ea,Semantic Scholar metadata,,Image and Vision Computing,2024
"This paper presents a novel single-image object counting method based on block co-saliency density map estimation, called free-to-count everything network (F2CENet). Image block co-saliency attention is introduced to promote density estimation adaptation, allowing to input any image with arbitrary size for accurate counting using the learned model without requiring manually labeled few shots. The proposed network also outperforms existing crowd counting methods based on geometry-adaptive kernels in complex scenes. A novel module generates multilevel & scale block correlation maps to guide the co-saliency density map estimation. Co-saliency attention maps are then fused for accurately locating block-wise salient objects under guidance of the initial cues. Hence, accurate density maps are generated via comprehensive learning of internal relations in block co-salient features and progressive optimization of local details with saliency-oriented scene understanding. Results from extensive experiments on existing density map estimation datasets with arbitrary challenges verify the effectiveness of the proposed F2CENet and show that it outperforms various state-of-the-art few-shot and crowd counting methods. Mean Absolute Error (MAE) and Root Mean Square Error (RMSE) are used as evaluation metrics to measure the accuracy which are commonly used metrics for counting task. The average predicted MAE and RMSE are 10.88% and 8.44% less compared with the state-of-the-art evaluated on dataset contains sufficiently large and diverse categories used for few-shot and crowd counting.",,,,Xuehui Wu; Huanliang Xu; Henry Leung; Xiaobo Lu; Yanbin Li,,0,,JournalArticle,10.1109/tcsvt.2024.3449070,Computer Science,0,,,,,,,F2CENet: Single-Image Object Counting Based on Block Co-Saliency Density Map Estimation,https://www.semanticscholar.org/paper/62c34c0340cb2651782db2c41a280e7652f700a5,Collected from Semantic Scholar API.,S2_62c34c0340cb2651782db2c41a280e7652f700a5,,citation,,,62c34c0340cb2651782db2c41a280e7652f700a5,https://www.semanticscholar.org/paper/62c34c0340cb2651782db2c41a280e7652f700a5,Semantic Scholar,09e299e7cf1064a02faaf94a81983f154f1e22ea,Few-shot Object Counting with Similarity-Aware Feature Enhancement,citation of 09e299e7cf1064a02faaf94a81983f154f1e22ea,Semantic Scholar metadata,,IEEE transactions on circuits and systems for video technology (Print),2024
"Against the backdrop of complex features and spectral heterogeneity in high-resolution remote sensing imagery, traditional methods suffer from insufficient semantic understanding, while existing vision–language change detection models face low efficiency, poor spatial localization, and decoupled detection–description pipelines. To overcome these limitations, this paper proposes ChangeVLM, a language-guided semantic alignment framework for binary remote sensing change detection, enabling end-to-end, prompt-free, highly efficient, and interpretable change detection. Its key advantages include the following, (1) Higher detection accuracy with F1 scores of 91.52%, 83.56%, and 75.29% on LEVIR-CD, SYSU-ChangeDet, and HRCUS datasets, outperforming 18 state-of-the-art methods. (2) Stronger edge integrity and small-object detection capability; (3) practical deployment efficiency: the end-to-end FLOPs is 560.7G. Additionally, under an optimized inference setting with pre-extracted features, the effective computation can be reduced to 13.05G. (4) Language-guided semantic regularization to enhance visual discrimination, without requiring external text prompts. The Asymmetric Fusion Module (AFM), lightweight ChangeHead, and Change-Aware Cross-Modal Fusion Module (CACMF) jointly enhance spatial precision, efficiency, and interpretability. Extensive experiments validate that ChangeVLM achieves a superior accuracy–efficiency trade-off. This method provides an effective, deployable solution for high-resolution remote sensing binary change detection, where the language branch acts only as a regularization signal.",,,,Dongxu Li; Peng Chu; Chen Yang; Zhen Wang; Chuanjin Dai,,0,,JournalArticle,10.3390/rs18101671,,0,,,,,,,ChangeVLM: A Language-Guided Semantic Alignment Framework for Binary Remote Sensing Change Detection,https://www.semanticscholar.org/paper/44a937e853ebd0feecaa05c9dd9ad07569a5163a,Collected from Semantic Scholar API.,S2_44a937e853ebd0feecaa05c9dd9ad07569a5163a,,citation,,,44a937e853ebd0feecaa05c9dd9ad07569a5163a,https://www.semanticscholar.org/paper/44a937e853ebd0feecaa05c9dd9ad07569a5163a,Semantic Scholar,6fa354b84660e8b4613903a96759d6ef2ff868ee,Change-Agent: Toward Interactive Comprehensive Remote Sensing Change Interpretation and Analysis,citation of 6fa354b84660e8b4613903a96759d6ef2ff868ee,Semantic Scholar metadata,,Remote Sensing,2026
"Building change detection from bi-temporal remote-sensing imagery underpins urban planning, infrastructure monitoring, and disaster assessment. Existing deep-learning methods achieve high accuracy but rely on large parameter counts, while pixel-level supervision provides limited boundary guidance. We propose POCA-lite, a lightweight encoder–decoder with an inference-coupled geometry branch: three geometric prediction heads—distance transform, boundary, and center heatmap—whose outputs are fused back into the decoder via a feedback pathway active at both training and inference. On the LEVIR-CD benchmark under a unified retraining protocol, multi-seed evaluation shows that POCA-lite matches SNUNet in mean F1 while using 47% fewer parameters and 53% fewer FLOPs. Boundary F1 improves by 9.22 pp over the no-geometry baseline. Decomposition ablations reveal two complementary improvement sources: geometric supervision alone recovers 85% of the total gain, while the feedback fusion pathway recovers 92%; their combination achieves the full result. Geometry-aware targets outperform a generic multitask control. Cross-architecture transfer to SNUNet yields +1.06 pp F1. However, cross-dataset evaluation on WHU-CD shows that the method underperforms SNUNet on dense urban morphology, and zero-shot cross-dataset transfer is not established. These results indicate that inference-coupled geometric supervision is effective for lightweight, boundary-sensitive change detection on domains with well-separated building morphology, but its applicability is scope-bounded.",,,,Yongqi Shi; Ruopeng Yang; Bo Huang; Zhaoyan Gu; Yiwei Lu; Changsheng Yin; Yongqi Wen; Yihao Zhong,,0,,JournalArticle,10.3390/rs18101673,,0,,,,,,,POCA-Lite: A Lightweight Change-Detection Architecture with Geometry-Aware Auxiliary Supervision and Feedback Fusion,https://www.semanticscholar.org/paper/cfd7eaa85865fc852b11644730368de61788ce18,Collected from Semantic Scholar API.,S2_cfd7eaa85865fc852b11644730368de61788ce18,,citation,,,cfd7eaa85865fc852b11644730368de61788ce18,https://www.semanticscholar.org/paper/cfd7eaa85865fc852b11644730368de61788ce18,Semantic Scholar,6fa354b84660e8b4613903a96759d6ef2ff868ee,Change-Agent: Toward Interactive Comprehensive Remote Sensing Change Interpretation and Analysis,citation of 6fa354b84660e8b4613903a96759d6ef2ff868ee,Semantic Scholar metadata,,Remote Sensing,2026
"The rise of multi-modal large language models (MLLMs) is shifting remote sensing (RS) intelligence from""see""to""action"", as OpenClaw-style frameworks enable agents to autonomously operate massive RS image-processing tools for complex tasks. Existing RS agents adopt a passive selection paradigm for tool invocation, relying on either full tool registration (Flat) or retrieval-augmented generation (RAG). However, in the massive and multi-source heterogeneous RS tool ecosystem, such passive mechanisms struggle to dynamically balance""context load""and""toolset completeness""throughout task reasoning, thus exhibiting inherent limitations: full tool registration triggers context space deficits during long-horizon tasks, whereas RAG retrieval may omit critical tools in essential steps. To overcome these bottlenecks, this paper redefines tool selection by arguing that the agent should act as an active explorer within the tool space. Based on this perspective, we propose RS-Claw, a novel RS agent architecture. By leveraging Skill encapsulation technology at the tool end, this architecture hierarchically structures tool descriptions, enabling the agent to execute on-demand sequential decision-making: initially selecting relevant skill branches by reading only tool summaries, then dynamically loading detailed descriptions, and ultimately achieving precise invocation. This active paradigm not only significantly liberates the agent's context space but also effectively ensures the accurate hit rate of critical tools during long-horizon reasoning. Systematic experiments on the Earth-Bench benchmark demonstrate that RS-Claw's active exploration mechanism effectively filters semantic noise and substantially frees up reasoning space, achieving an input token compression ratio of up to 86%, and comprehensively outperforming existing Flat and RAG baselines across complex reasoning evaluations.",,2605.13391,,Liang Liu; Zeyuan Wang; Ziyu Li; Kai Ouyang; Zichao Tang; Chengfu Liu; Haifeng Li; Han Yu; Wentao Yang; Cheng Yang; Dongyang Hou,,0,,,,Computer Science,0,,,,,,,RS-Claw: Progressive Active Tool Exploration via Hierarchical Skill Trees for Remote Sensing Agents,https://www.semanticscholar.org/paper/4b4b030b311447a05517b0d4d1dfbf25bfa5a4e2,Collected from Semantic Scholar API.,S2_4b4b030b311447a05517b0d4d1dfbf25bfa5a4e2,,citation,,,4b4b030b311447a05517b0d4d1dfbf25bfa5a4e2,https://www.semanticscholar.org/paper/4b4b030b311447a05517b0d4d1dfbf25bfa5a4e2,Semantic Scholar,6fa354b84660e8b4613903a96759d6ef2ff868ee,Change-Agent: Toward Interactive Comprehensive Remote Sensing Change Interpretation and Analysis,citation of 6fa354b84660e8b4613903a96759d6ef2ff868ee,Semantic Scholar metadata,,,2026
"Operational disaster response goes beyond damage assessment, requiring responders to integrate multi-sensor signals, reason over road networks, populations and key facilities, plan evacuations, and produce actionable reports. However, prior work largely isolates remote-sensing perception or evaluates generic tool use, leaving the end-to-end workflows of emergency operations underexplored. In this paper, we introduce Disaster Operational Response Agent benchmark (DORA), the first agentic benchmark for end-to-end disaster response: 515 expert-authored tasks across 45 real-world disaster events spanning 10 types, paired with expert-verified, replayable gold trajectories totaling 3,500 tool-call steps. Tasks span five dimensions that cover the operational disaster-response pipeline: disaster perception, spatial relational analysis, rescue and evacuation planning, temporal evolution reasoning, and multi-modal report synthesis. Agents compose calls from a 108-tool MCP library over heterogeneous geospatial data: optical, SAR, and multi-spectral imagery across single-, bi-, and multi-temporal sequences (0.015-10m GSD), complemented by elevation and social vector layers. We comprehensively evaluate 13 frontier LLMs on our benchmark, revealing three persistent challenges: 1) disaster-domain grounding exposes unique failure modes (damage-semantic grounding, sensor-modality mismatch, and disaster-pipeline composition); 2) agents are doubly bottlenecked by tool selection and argument grounding, where gold tool-order hints improve accuracy by only 1.08-4.40%, and alternative scaffolds yield at most a 3.24% gain; 3) compositional fragility scales with trajectory length, the agent-to-gold gap widening from 7% to 56% on long pipelines. DORA establishes a rigorous testbed for operationally reliable disaster-response agents.",,2605.11633,,Junjue Wang; Weihao Xuan; Heli Qi; Pengyu Dai; Kunyi Liu; Hongruixuan Chen; Zhuolin Zheng; Junshi Xia; Stefano Ermon; Naoto Yokoya,,0,,,,Computer Science,0,,,,,,,Can LLM Agents Respond to Disasters? Benchmarking Heterogeneous Geospatial Reasoning in Emergency Operations,https://www.semanticscholar.org/paper/aecdd5e0a811a4f4226840828e7e5253d0d697b3,Collected from Semantic Scholar API.,S2_aecdd5e0a811a4f4226840828e7e5253d0d697b3,,citation,,,aecdd5e0a811a4f4226840828e7e5253d0d697b3,https://www.semanticscholar.org/paper/aecdd5e0a811a4f4226840828e7e5253d0d697b3,Semantic Scholar,6fa354b84660e8b4613903a96759d6ef2ff868ee,Change-Agent: Toward Interactive Comprehensive Remote Sensing Change Interpretation and Analysis,citation of 6fa354b84660e8b4613903a96759d6ef2ff868ee,Semantic Scholar metadata,,,2026
"Remote Sensing Image Change Captioning (RSICC) aims to generate spatially grounded natural language descriptions of scene evolution from bi-temporal imagery, moving beyond binary change masks toward semantic-level understanding. However, existing methods rely on implicit feature differencing without explicitly modeling structured change semantics, and struggle to reconcile the conflicting representation demands of change detection and caption generation. In addition, current benchmarks provide limited coverage of high-resolution urban construction scenarios. To address these challenges, we propose PTNet, a prototype-guided task-adaptive framework for joint change captioning and detection. PTNet explicitly models structured change semantics through a learnable prototype bank that guides cross-temporal interaction, disentangles task-specific representations via multi-head gating, and injects detection-derived spatial priors into caption generation, enabling coherent semantic correspondence while preserving fine-grained spatial sensitivity. Furthermore, we construct UCCD, a large-scale UAV-based benchmark comprising 9,000 high-resolution image pairs and 45,000 annotated sentences for urban construction monitoring. Extensive experiments on UCCD and WHU-CDC demonstrate that PTNet consistently outperforms existing methods. The dataset and source code are publicly available at https://github.com/G124556/ptnet.",,2605.04409,,Yupeng Gao; Tianyu Li; Guoqing Wang; Yang Yang,,0,,,,Computer Science,0,,,,,,,UAV as Urban Construction Change Monitor: A New Benchmark and Change Captioning Model,https://www.semanticscholar.org/paper/b6749a8c2c8b947fc5082d81c6be586777790d34,Collected from Semantic Scholar API.,S2_b6749a8c2c8b947fc5082d81c6be586777790d34,,citation,,,b6749a8c2c8b947fc5082d81c6be586777790d34,https://www.semanticscholar.org/paper/b6749a8c2c8b947fc5082d81c6be586777790d34,Semantic Scholar,6fa354b84660e8b4613903a96759d6ef2ff868ee,Change-Agent: Toward Interactive Comprehensive Remote Sensing Change Interpretation and Analysis,citation of 6fa354b84660e8b4613903a96759d6ef2ff868ee,Semantic Scholar metadata,,,2026
