abstract,application_area,arxiv_id,author_keywords,authors,bibtex,citation_count,dataset_or_benchmark,document_type,doi,index_keywords,influential_citation_count,input_type,is_open_access,method_family,modality,open_access_pdf,output_type,paper_title,paper_url,reason_kept_or_removed,record_id,reference_count,relevance_score,s2_publication_date,semantic_scholar_id,semantic_scholar_url,source,source_query,task_category,tier,venue,year
,,,,Yi Wang; Yuexian Zou,"@Article{Wang2016FastVO, author = {Yi Wang and Yuexian Zou}, booktitle = {International Conference on Information Photonics}, journal = {2016 IEEE International Conference on Image Processing (ICIP)}, pages = {3653-3657}, title = {Fast visual object counting via example-based density estimation}, year = {2016} }",102,,JournalArticle; Conference,10.1109/icip.2016.7533041,Mathematics; Computer Science,3,,False,,,,,Fast visual object counting via example-based density estimation,https://www.semanticscholar.org/paper/adff91541625568d02b77b19dded6cbd02cb0279,Collected from Semantic Scholar API.,S2_adff91541625568d02b77b19dded6cbd02cb0279,12,,2016-08-19,adff91541625568d02b77b19dded6cbd02cb0279,https://www.semanticscholar.org/paper/adff91541625568d02b77b19dded6cbd02cb0279,Semantic Scholar,DOI:10.1109/icip.2016.7533041,Semantic Scholar metadata,,International Conference on Information Photonics,2016
"Plant counting runs through almost every stage of agricultural production from seed breeding, germination, cultivation, fertilization, pollination to yield estimation, and harvesting. With the prevalence of digital cameras, graphics processing units and deep learning-based computer vision technology, plant counting has gradually shifted from traditional manual observation to vision-based automated solutions. One of popular solutions is a state-of-the-art object detection technique called Faster R-CNN where plant counts can be estimated from the number of bounding boxes detected. It has become a standard configuration for many plant counting systems in plant phenotyping. Faster R-CNN, however, is expensive in computation, particularly when dealing with high-resolution images. Unfortunately high-resolution imagery is frequently used in modern plant phenotyping platforms such as unmanned aerial vehicles, engendering inefficient image analysis. Such inefficiency largely limits the throughput of a phenotyping system. The goal of this work hence is to provide an effective and efficient tool for high-throughput plant counting from high-resolution RGB imagery. In contrast to conventional object detection, we encourage another promising paradigm termed object counting where plant counts are directly regressed from images, without detecting bounding boxes. In this work, by profiling the computational bottleneck, we implement a fast version of a state-of-the-art plant counting model TasselNetV2 with several minor yet effective modifications. We also provide insights why these modifications make sense. This fast version, TasselNetV2+, runs an order of magnitude faster than TasselNetV2, achieving around 30 fps on image resolution of 1980 × 1080, while it still retains the same level of counting accuracy. We validate its effectiveness on three plant counting tasks, including wheat ears counting, maize tassels counting, and sorghum heads counting. To encourage the use of this tool, our implementation has been made available online at https://tinyurl.com/TasselNetV2plus.",,,,Hao Lu; ZHIGUO CAO,"@Article{Lu2020TasselNetV2AF, author = {Hao Lu and ZHIGUO CAO}, booktitle = {Frontiers in Plant Science}, journal = {Frontiers in Plant Science}, title = {TasselNetV2+: A Fast Implementation for High-Throughput Plant Counting From High-Resolution RGB Imagery}, volume = {11}, year = {2020} }",80,,JournalArticle,10.3389/fpls.2020.541960,Medicine; Computer Science,7,,True,,,https://www.frontiersin.org/articles/10.3389/fpls.2020.541960/pdf,,TasselNetV2+: A Fast Implementation for High-Throughput Plant Counting From High-Resolution RGB Imagery,https://www.semanticscholar.org/paper/a059524abbec905a6d6c3f9a6b744952f0fe88e0,Collected from Semantic Scholar API.,S2_a059524abbec905a6d6c3f9a6b744952f0fe88e0,68,,2020-12-07,a059524abbec905a6d6c3f9a6b744952f0fe88e0,https://www.semanticscholar.org/paper/a059524abbec905a6d6c3f9a6b744952f0fe88e0,Semantic Scholar,DOI:10.3389/fpls.2020.541960,Semantic Scholar metadata,,Frontiers in Plant Science,2020
"Counting cells in fluorescent microscopy is a tedious, time-consuming task that researchers have to accomplish to assess the effects of different experimental conditions on biological structures of interest. Although such objects are generally easy to identify, the process of manually annotating cells is sometimes subject to fatigue errors and suffers from arbitrariness due to the operator’s interpretation of the borderline cases. We propose a Deep Learning approach that exploits a fully-convolutional network in a binary segmentation fashion to localize the objects of interest. Counts are then retrieved as the number of detected items. Specifically, we introduce a Unet-like architecture, cell ResUnet (c-ResUnet), and compare its performance against 3 similar architectures. In addition, we evaluate through ablation studies the impact of two design choices, (i) artifacts oversampling and (ii) weight maps that penalize the errors on cells boundaries increasingly with overcrowding. In summary, the c-ResUnet outperforms the competitors with respect to both detection and counting metrics (respectively, F1\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$F_1$$\end{document} score = 0.81 and MAE = 3.09). Also, the introduction of weight maps contribute to enhance performances, especially in presence of clumping cells, artifacts and confounding biological structures. Posterior qualitative assessment by domain experts corroborates previous results, suggesting human-level performance inasmuch even erroneous predictions seem to fall within the limits of operator interpretation. Finally, we release the pre-trained model and the annotated dataset to foster research in this and related fields.",,,,R. Morelli; L. Clissa; R. Amici; M. Cerri; T. Hitrec; M. Luppi; L. Rinaldi; F. Squarcio; A. Zoccoli,"@Article{Morelli2021AutomatingCC, author = {R. Morelli and L. Clissa and R. Amici and M. Cerri and T. Hitrec and M. Luppi and L. Rinaldi and F. Squarcio and A. Zoccoli}, booktitle = {Scientific Reports}, journal = {Scientific Reports}, title = {Automating cell counting in fluorescent microscopy through deep learning with c-ResUnet}, volume = {11}, year = {2021} }",57,,JournalArticle,10.1038/s41598-021-01929-5,Medicine,4,,True,,,https://www.nature.com/articles/s41598-021-01929-5.pdf,,Automating cell counting in fluorescent microscopy through deep learning with c-ResUnet,https://www.semanticscholar.org/paper/df9e527c6f9f17262216b263536e1040c3837572,Collected from Semantic Scholar API.,S2_df9e527c6f9f17262216b263536e1040c3837572,53,,2021-11-25,df9e527c6f9f17262216b263536e1040c3837572,https://www.semanticscholar.org/paper/df9e527c6f9f17262216b263536e1040c3837572,Semantic Scholar,DOI:10.1038/s41598-021-01929-5,Semantic Scholar metadata,,Scientific Reports,2021
"SSD (Single Shot Multi Box Detector) is an object detection algorithm based on deep learning. As one of the most mainstream detection algorithms, it can greatly improve the detection speed and ensure the detection accuracy. In this paper, the Batch Norm operation is added to the network in order to improve the generalization of the network and speed up network training. The object counting function is added to the image recognition. This paper uses SSD algorithm that incorporates Batch Norm algorithm. The object detection system was built by the Flask framework and the Layui framework. The system can select the data to be detected on the front-end page, the detection results and the number of each type of object were displayed on the front-end page in real time.",,,,Qianjun Shuai; Xingwen Wu,"@Conference{Shuai2020ObjectDS, author = {Qianjun Shuai and Xingwen Wu}, booktitle = {International Carnahan Conference on Security Technology}, journal = {2020 International Conference on Culture-oriented Science & Technology (ICCST)}, pages = {141-144}, title = {Object detection system based on SSD algorithm}, year = {2020} }",42,,Conference,10.1109/iccst50977.2020.00033,Computer Science,0,,False,,,,,Object detection system based on SSD algorithm,https://www.semanticscholar.org/paper/1b75d4c4621ec317971ce684b5a74f6c2b3b0441,Collected from Semantic Scholar API.,S2_1b75d4c4621ec317971ce684b5a74f6c2b3b0441,15,,2020-10-01,1b75d4c4621ec317971ce684b5a74f6c2b3b0441,https://www.semanticscholar.org/paper/1b75d4c4621ec317971ce684b5a74f6c2b3b0441,Semantic Scholar,DOI:10.1109/iccst50977.2020.00033,Semantic Scholar metadata,,International Carnahan Conference on Security Technology,2020
"Object counting aims to estimate the number of objects in images. The leading counting approaches focus on single-category counting tasks and achieve impressive performance. Nevertheless, there are multiple categories of objects in real scenes. Multi-class object counting expands the scope of application of object counting tasks. The multi-target detection task can achieve multi-class object counting in some scenarios. However, it requires the dataset annotated with bounding boxes. Compared with the point-level annotations used in mainstream object counting issues, the box-level annotations are more difficult to be obtained. In this paper, we propose a simple yet efficient counting network based on point-level annotations. Specifically, we first change the traditional estimated density map from one to the number of categories to achieve multi-class object counting. Since all categories of objects use the same feature extractor, their features will interfere mutually in the shared feature space. We further design a multi-mask structure to suppress the negative interaction among objects. Extensive experiments on the challenging benchmarks demonstrate that the proposed method achieves state-of-the-art counting performance. The code is available at https://github.com/PRIS-CV/DSACA.",,2012.08149,,W. Xu; Dingkang Liang; Yixiao Zheng; Jiahao Xie; Zhanyu Ma,"@Article{Xu2020DilatedScaleAwareCC, author = {W. Xu and Dingkang Liang and Yixiao Zheng and Jiahao Xie and Zhanyu Ma}, booktitle = {IEEE Signal Processing Letters}, journal = {IEEE Signal Processing Letters}, pages = {1570-1574}, title = {Dilated-Scale-Aware Category-Attention ConvNet for Multi-Class Object Counting}, volume = {28}, year = {2020} }",39,,JournalArticle,10.1109/lsp.2021.3096119,Computer Science,3,,True,,,https://arxiv.org/pdf/2012.08149,,Dilated-Scale-Aware Category-Attention ConvNet for Multi-Class Object Counting,https://www.semanticscholar.org/paper/59125af5df063d80e4e0dfd188bdb73b0a3a1742,Collected from Semantic Scholar API.,S2_59125af5df063d80e4e0dfd188bdb73b0a3a1742,29,,2020-12-15,59125af5df063d80e4e0dfd188bdb73b0a3a1742,https://www.semanticscholar.org/paper/59125af5df063d80e4e0dfd188bdb73b0a3a1742,Semantic Scholar,DOI:10.1109/lsp.2021.3096119,Semantic Scholar metadata,,IEEE Signal Processing Letters,2020
"Indonesia’s horticulture sector will gain the capacity to address traditional agricultural problems by adopting Agricultural 4.0 technology. As a pillar of Industrial Revolution 4.0, Artificial Intelligence (AI) can provide the benefits of time efficiency and minimize human error compared to traditional methods. The research used the crowd-sourcing method as a well-established approach in data gathering collaboration. Python and Flask also used in the research for web-based application development, Keras-RetinaNet for AI training models, and Web Server Gateway Interface (WSGI) for AI Model Deployment. This research resulted in a web-based AI application that can be used to count pineapple objects on a very wide area by using hundreds of aerial photography as training dataset. The accuracy of pineapple object counting with AI model utilization will optimized the use of resources such as water, fertilizer, insecticides, and packaging materials.",,,,Reza Rahutomo; A. S. Perbangsa; Yulius Lie; T. W. Cenggoro; Bens Pardamean,"@Conference{Rahutomo2019ArtificialIM, author = {Reza Rahutomo and A. S. Perbangsa and Yulius Lie and T. W. Cenggoro and Bens Pardamean}, booktitle = {International Conference on Information Management and Technology}, journal = {2019 International Conference on Information Management and Technology (ICIMTech)}, pages = {525-530}, title = {Artificial Intelligence Model Implementation in Web-Based Application for Pineapple Object Counting}, volume = {1}, year = {2019} }",34,,Conference,10.1109/icimtech.2019.8843741,Computer Science,0,,False,,,,,Artificial Intelligence Model Implementation in Web-Based Application for Pineapple Object Counting,https://www.semanticscholar.org/paper/86d84496c74ebca39c16a74d3c461002d3aa34a8,Collected from Semantic Scholar API.,S2_86d84496c74ebca39c16a74d3c461002d3aa34a8,25,,2019-08-01,86d84496c74ebca39c16a74d3c461002d3aa34a8,https://www.semanticscholar.org/paper/86d84496c74ebca39c16a74d3c461002d3aa34a8,Semantic Scholar,DOI:10.1109/icimtech.2019.8843741,Semantic Scholar metadata,,International Conference on Information Management and Technology,2019
"Background: Determining mitotic index by counting mitotic figures (MFs) microscopically from tumor areas with most abundant MF (hotspots [HS]) produces a prognostically useful tumor grading biomarker. However, interobserver concordance identifying MF and HS can be poorly reproducible. Immunolabeling MF, coupled with computer-automated counting by image analysis, can improve reproducibility. A computational system for obtaining MF values across digitized whole-slide images (WSIs) was sought that would minimize impact of artifacts, generate values clinically relatable to counting ten high-power microscopic fields of view typical in conventional microscopy, and that would reproducibly map HS topography. Materials and Methods: Relatively low-resolution WSI scans (0.50 μm/pixel) were imported in grid-tile format for feature-based MF segmentation, from naturally occurring canine melanomas providing a wide range of proliferative activity. MF feature extraction conformed to anti-phospho-histone H3-immunolabeled mitotic (M) phase cells. Computer vision image processing was established to subtract key artifacts, obtain MF counts, and employ rotationally invariant feature extraction to map MF topography. Results: The automated topometric HS (TMHS) algorithm identified mitotic HS and mapped select tissue tiles with greatest MF counts back onto WSI thumbnail images to plot HS topographically. Influence of dye, pigment, and extraneous structure artifacts was minimized. TMHS diagnostic decision support included image overlay graphics of HS topography, as well as a spreadsheet and plot of tile-based MF count values. TMHS performance was validated examining both mitotic HS counting and mapping functions. Significantly correlated TMHS MF mapping and metrics were demonstrated using repeat analysis with WSI in different orientation (R2 = 0.9916) and by agreement with a pathologist (R2 = 0.8605) as well as through assessment of counting function using an independently tuned object counting algorithm (OCA) (R2 = 0.9482). Limits of agreement analysis support method interchangeability. MF counts obtained led to accurate patient survival prediction in all (n = 30) except one case. By contrast, more variable performance was documented when several pathologists examined similar cases using microscopy (pair-wise correlations, rho range = 0.7597–0.9286). Conclusions: Automated TMHS MF segmentation and feature engineering performance were interchangeable with both observer and OCA in digital mode. Moreover, enhanced HS location accuracy and superior method reproducibility were achieved using the automated TMHS algorithm compared to the current practice employing clinical microscopy.",,,,R. Simpson; M. Puri; ShelleyB Hoover; Stephen M. Hewitt; B. Wei; HibretAmare Adissu; Charles Halsey; J. Beck; Charles W. Bradley; Sarah D. Cramer; Amy C Durham; D. Esplin; C. Frank; LTiffany Lyle; LawrenceD McGill; M. Sánchez; P. Schaffer; Ryan Traslavina; E. Buza; Howard Yang; Maxwell Y Lee; JenniferE Dwyer,"@Article{Simpson2019AutomatedCD, author = {R. Simpson and M. Puri and ShelleyB Hoover and Stephen M. Hewitt and B. Wei and HibretAmare Adissu and Charles Halsey and J. Beck and Charles W. Bradley and Sarah D. Cramer and Amy C Durham and D. Esplin and C. Frank and LTiffany Lyle and LawrenceD McGill and M. Sánchez and P. Schaffer and Ryan Traslavina and E. Buza and Howard Yang and Maxwell Y Lee and JenniferE Dwyer}, booktitle = {Journal of Pathology Informatics}, journal = {Journal of Pathology Informatics}, title = {Automated Computational Detection, Quantitation, and Mapping of Mitosis in Whole-Slide Images for Clinically Actionable Surgical Pathology Decision Support}, volume = {10}, year = {2019} }",17,,JournalArticle,10.4103/jpi.jpi_59_18,Computer Science; Medicine,1,,True,,,https://doi.org/10.4103/jpi.jpi_59_18,,"Automated Computational Detection, Quantitation, and Mapping of Mitosis in Whole-Slide Images for Clinically Actionable Surgical Pathology Decision Support",https://www.semanticscholar.org/paper/49a56be94fa066c003de62c4cee382056d1a90c4,Collected from Semantic Scholar API.,S2_49a56be94fa066c003de62c4cee382056d1a90c4,0,,2019-02-07,49a56be94fa066c003de62c4cee382056d1a90c4,https://www.semanticscholar.org/paper/49a56be94fa066c003de62c4cee382056d1a90c4,Semantic Scholar,DOI:10.4103/jpi.jpi_59_18,Semantic Scholar metadata,,Journal of Pathology Informatics,2019
"Deep Learning is currently the state-of-the-art technique for various Computer Vision tasks, including object counting. Despite of its high performance, Deep Learning requires a gigantic amount of training data to show its best result. Getting this massive data in reasonable time requires a proper strategy such as crowdsourcing. However, in case of object counting, we found no crowdsourcing system able to effectively collect necessary data. To tackle this problem, we develop a crowdsourcing system to annotate image for object counting dataset. This system is also equipped with validation system to ensure the quality of collected dataset.",,,,T. W. Cenggoro; F. Tanzil; Ayu Hidayah Aslamiah; E. Karuppiah; Bens Pardamean,"@Conference{Cenggoro2018CrowdsourcingAS, author = {T. W. Cenggoro and F. Tanzil and Ayu Hidayah Aslamiah and E. Karuppiah and Bens Pardamean}, booktitle = {IOP Conference Series: Earth and Environment}, journal = {IOP Conference Series: Earth and Environmental Science}, title = {Crowdsourcing annotation system of object counting dataset for deep learning algorithm}, volume = {195}, year = {2018} }",32,,Conference,10.1088/1755-1315/195/1/012063,Computer Science; Physics,0,,True,,,https://doi.org/10.1088/1755-1315/195/1/012063,,Crowdsourcing annotation system of object counting dataset for deep learning algorithm,https://www.semanticscholar.org/paper/dfbae80d5206e975baf276101e31d4188e516e77,Collected from Semantic Scholar API.,S2_dfbae80d5206e975baf276101e31d4188e516e77,24,,2018-12-01,dfbae80d5206e975baf276101e31d4188e516e77,https://www.semanticscholar.org/paper/dfbae80d5206e975baf276101e31d4188e516e77,Semantic Scholar,DOI:10.1088/1755-1315/195/1/012063,Semantic Scholar metadata,,IOP Conference Series: Earth and Environment,2018
"In this paper, we present an effective convolutional neural network (CNN) for object counting in video surveillance, namely multi-scale density map regressor (MSDMR). In contrast to existing CNN-based methods that achieve high accuracy by means of empirically increasing the model capacity with more complex structures/layers, we focus on a compact CNN. Specifically, the MSDMR is mainly designed with the supervision of multi-scale outputs, in which two CNN stacks estimate coarse- and fine-scale density maps, respectively. The integral of the fine density map provides the count of objects. The two stacks are connected in a cascaded manner and jointly trained such that the overall model can learn discriminative and complementary features to produce expressive performance. Experimental results show that the proposed MSDMR can achieve higher accuracy compared with state-of-the-art methods on the surveillance datasets.",,,,Yi Wang; Junhui Hou; Lap-Pui Chau,"@Article{Wang2019ObjectCI, author = {Yi Wang and Junhui Hou and Lap-Pui Chau}, booktitle = {IEEE International Conference on Acoustics, Speech, and Signal Processing}, journal = {ICASSP 2019 - 2019 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)}, pages = {2422-2426}, title = {Object Counting in Video Surveillance Using Multi-scale Density Map Regression}, year = {2019} }",17,,JournalArticle; Conference,10.1109/icassp.2019.8683289,Computer Science,0,,False,,,,,Object Counting in Video Surveillance Using Multi-scale Density Map Regression,https://www.semanticscholar.org/paper/66d1dd23b0cb51fc32ab81ada496f0e55400a9af,Collected from Semantic Scholar API.,S2_66d1dd23b0cb51fc32ab81ada496f0e55400a9af,15,,2019-05-01,66d1dd23b0cb51fc32ab81ada496f0e55400a9af,https://www.semanticscholar.org/paper/66d1dd23b0cb51fc32ab81ada496f0e55400a9af,Semantic Scholar,DOI:10.1109/icassp.2019.8683289,Semantic Scholar metadata,,"IEEE International Conference on Acoustics, Speech, and Signal Processing",2019
,,,,Hyojun Go; Junyoung Byun; Byeongjun Park; Myung-Ae Choi; Seunghwan Yoo; Changick Kim,"@Article{Go2021FineGrainedMO, author = {Hyojun Go and Junyoung Byun and Byeongjun Park and Myung-Ae Choi and Seunghwan Yoo and Changick Kim}, booktitle = {International Conference on Information Photonics}, journal = {2021 IEEE International Conference on Image Processing (ICIP)}, pages = {509-513}, title = {Fine-Grained Multi-Class Object Counting}, year = {2021} }",18,,JournalArticle; Conference,10.1109/icip42928.2021.9506384,Computer Science,2,,False,,,,,Fine-Grained Multi-Class Object Counting,https://www.semanticscholar.org/paper/e2d54cc15a68ac003c2d12af5d187c49ed09a477,Collected from Semantic Scholar API.,S2_e2d54cc15a68ac003c2d12af5d187c49ed09a477,0,,2021-09-19,e2d54cc15a68ac003c2d12af5d187c49ed09a477,https://www.semanticscholar.org/paper/e2d54cc15a68ac003c2d12af5d187c49ed09a477,Semantic Scholar,DOI:10.1109/icip42928.2021.9506384,Semantic Scholar metadata,,International Conference on Information Photonics,2021
"Current class-agnostic counting methods can generalise to unseen classes but usually require reference images to define the type of object to be counted, as well as instance annotations during training. Reference-less class-agnostic counting is an emerging field that identifies counting as, at its core, a repetition-recognition task. Such methods facilitate counting on a changing set composition. We show that a general feature space with global context can enumerate instances in an image without a prior on the object type present. Specifically, we demonstrate that regression from vision transformer features without point-level supervision or reference images is superior to other reference-less methods and is competitive with methods that use reference images. We show this on the current standard few-shot counting dataset FSC-147. We also propose an improved dataset, FSC-133, which removes errors, ambiguities, and repeated images from FSC-147 and demonstrate similar performance on it. To the best of our knowledge, we are the first weakly-supervised reference-less class-agnostic counting method.",,2205.10203,,Michael A. Hobley; V. Prisacariu,"@Article{Hobley2022LearningTC, author = {Michael A. Hobley and V. Prisacariu}, booktitle = {arXiv.org}, journal = {ArXiv}, title = {Learning to Count Anything: Reference-less Class-agnostic Counting with Weak Supervision}, volume = {abs/2205.10203}, year = {2022} }",63,,JournalArticle,10.48550/arxiv.2205.10203,Computer Science,9,,True,,,http://arxiv.org/pdf/2205.10203,,Learning to Count Anything: Reference-less Class-agnostic Counting with Weak Supervision,https://www.semanticscholar.org/paper/0aaea86a57bc0cd6cf7630b68d91d52f20a0709d,Collected from Semantic Scholar API.,S2_0aaea86a57bc0cd6cf7630b68d91d52f20a0709d,54,,2022-05-20,0aaea86a57bc0cd6cf7630b68d91d52f20a0709d,https://www.semanticscholar.org/paper/0aaea86a57bc0cd6cf7630b68d91d52f20a0709d,Semantic Scholar,DOI:10.48550/arxiv.2205.10203,Semantic Scholar metadata,,arXiv.org,2022
"Visual object counting (VOC) is an emerging area in computer vision which aims to estimate the number of objects of interest in a given image or video. Recently, object density based estimation method is shown to be promising for object counting as well as rough instance localization. However, the performance of this method tends to degrade when dealing with new objects and scenes. To address this limitation, we propose a manifold-based method for visual object counting (M-VOC), based on the manifold assumption that similar image patches share similar object densities. Firstly, the local geometry of a given image patch is represented linearly by its neighbors using a predefined patch training set, and the object density of this given image patch is reconstructed by preserving the local geometry using locally linear embedding. To improve the characterization of local geometry, additional constraints such as sparsity and non-negativity are also considered via regularization, nonlinear mapping, and kernel trick. Compared with the state-of-the-art VOC methods, our proposed M-VOC methods achieve competitive performance on seven benchmark datasets. Experiments verify that the proposed M-VOC methods have several favorable properties, such as robustness to the variation in the size of training dataset and image resolution, as often encountered in real-world VOC applications.",,,,Yi Wang; Yuexian Zou; Wenwu Wang,"@Article{Wang2018ManifoldBasedVO, author = {Yi Wang and Yuexian Zou and Wenwu Wang}, booktitle = {IEEE Transactions on Image Processing}, journal = {IEEE Transactions on Image Processing}, pages = {3248-3263}, title = {Manifold-Based Visual Object Counting}, volume = {27}, year = {2018} }",11,,JournalArticle,10.1109/tip.2018.2799328,Medicine; Computer Science,0,,False,,,,,Manifold-Based Visual Object Counting,https://www.semanticscholar.org/paper/20658a1e1bc276c4c32506e6a40a668a5e1d1544,Collected from Semantic Scholar API.,S2_20658a1e1bc276c4c32506e6a40a668a5e1d1544,54,,2018-01-29,20658a1e1bc276c4c32506e6a40a668a5e1d1544,https://www.semanticscholar.org/paper/20658a1e1bc276c4c32506e6a40a668a5e1d1544,Semantic Scholar,DOI:10.1109/tip.2018.2799328,Semantic Scholar metadata,,IEEE Transactions on Image Processing,2018
"The challenging problem that the authors solved in this study is to precisely estimate the number of objects in an image. Combining the spatial attention mechanism and pyramid structure, a novel atrous pyramid attention module is introduced to extract precise dense multi-scale features for object counting. Also, a global attention feature module is designed to enhance the ability of the network to learn feature representation based on channel attention mechanism. Combining the proposed atrous pyramid attention module and global attention feature module, a novel object counting method based on a dual attention network is established in this study. The experiments on public vehicle counting dataset including TRANCOS and crowd counting dataset including Mall and Shanghitech_A datasets demonstrate the proposed method achieves competitive performance, and the ablation study verifies the structure rationality of the designed modules.",,,,Shihui Zhang; He Li; Weihang Kong,"@Article{Zhang2020ObjectCM, author = {Shihui Zhang and He Li and Weihang Kong}, booktitle = {IET Image Processing}, journal = {IET Image Process.}, pages = {1621-1627}, title = {Object counting method based on dual attention network}, volume = {14}, year = {2020} }",9,,JournalArticle,10.1049/iet-ipr.2019.0465,Computer Science,0,,True,,,https://doi.org/10.1049/iet-ipr.2019.0465,,Object counting method based on dual attention network,https://www.semanticscholar.org/paper/e7358cc0073022589c449b7cbfe6ba5e864b5522,Collected from Semantic Scholar API.,S2_e7358cc0073022589c449b7cbfe6ba5e864b5522,29,,2020-03-10,e7358cc0073022589c449b7cbfe6ba5e864b5522,https://www.semanticscholar.org/paper/e7358cc0073022589c449b7cbfe6ba5e864b5522,Semantic Scholar,DOI:10.1049/iet-ipr.2019.0465,Semantic Scholar metadata,,IET Image Processing,2020
,,,,Takayuki Katsuki; Tetsuro Morimura; T. Idé,"@Article{Katsuki2016UnsupervisedOC, author = {Takayuki Katsuki and Tetsuro Morimura and T. Idé}, booktitle = {International Conference on Pattern Recognition}, journal = {2016 23rd International Conference on Pattern Recognition (ICPR)}, pages = {3627-3632}, title = {Unsupervised object counting without object recognition}, year = {2016} }",6,,JournalArticle; Conference,10.1109/icpr.2016.7900197,Computer Science,0,,False,,,,,Unsupervised object counting without object recognition,https://www.semanticscholar.org/paper/5dc479dc9b0191a65af0683c2f98556a9973fc9e,Collected from Semantic Scholar API.,S2_5dc479dc9b0191a65af0683c2f98556a9973fc9e,43,,2016-12-01,5dc479dc9b0191a65af0683c2f98556a9973fc9e,https://www.semanticscholar.org/paper/5dc479dc9b0191a65af0683c2f98556a9973fc9e,Semantic Scholar,DOI:10.1109/icpr.2016.7900197,Semantic Scholar metadata,,International Conference on Pattern Recognition,2016
,,,,Aniket Khule; M. Nagmode; R. Komati,"@Conference{Khule2015AutomatedOC, author = {Aniket Khule and M. Nagmode and R. Komati}, booktitle = {International Conference on Information Photonics}, journal = {2015 International Conference on Information Processing (ICIP)}, pages = {801-806}, title = {Automated object counting for visual inspection applications}, year = {2015} }",8,,Conference,10.1109/infop.2015.7489491,Computer Science,0,,False,,,,,Automated object counting for visual inspection applications,https://www.semanticscholar.org/paper/2734ad30dd4fe0cb927913b77f355c9166109409,Collected from Semantic Scholar API.,S2_2734ad30dd4fe0cb927913b77f355c9166109409,13,,2015-12-01,2734ad30dd4fe0cb927913b77f355c9166109409,https://www.semanticscholar.org/paper/2734ad30dd4fe0cb927913b77f355c9166109409,Semantic Scholar,DOI:10.1109/infop.2015.7489491,Semantic Scholar metadata,,International Conference on Information Photonics,2015
"We introduce T-Rex, an interactive object counting model designed to first detect and then count any objects. We formulate object counting as an open-set object detection task with the integration of visual prompts. Users can specify the objects of interest by marking points or boxes on a reference image, and T-Rex then detects all objects with a similar pattern. Guided by the visual feedback from T-Rex, users can also interactively refine the counting results by prompting on missing or falsely-detected objects. T-Rex has achieved state-of-the-art performance on several class-agnostic counting benchmarks. To further exploit its potential, we established a new counting benchmark encompassing diverse scenarios and challenges. Both quantitative and qualitative results show that T-Rex possesses exceptional zero-shot counting capabilities. We also present various practical application scenarios for T-Rex, illustrating its potential in the realm of visual prompting.",,2311.13596,,Qing Jiang; Feng Li; Tianhe Ren; Shilong Liu; Zhaoyang Zeng; Kent Yu; Lei Zhang,"@Article{Jiang2023TRexCB, author = {Qing Jiang and Feng Li and Tianhe Ren and Shilong Liu and Zhaoyang Zeng and Kent Yu and Lei Zhang}, booktitle = {arXiv.org}, journal = {ArXiv}, title = {T-Rex: Counting by Visual Prompting}, volume = {abs/2311.13596}, year = {2023} }",22,,JournalArticle,10.48550/arxiv.2311.13596,Computer Science,0,,False,,,,,T-Rex: Counting by Visual Prompting,https://www.semanticscholar.org/paper/5c3a1b509b4f2851305e049b06ffe40dfaab87ca,Collected from Semantic Scholar API.,S2_5c3a1b509b4f2851305e049b06ffe40dfaab87ca,52,,2023-11-22,5c3a1b509b4f2851305e049b06ffe40dfaab87ca,https://www.semanticscholar.org/paper/5c3a1b509b4f2851305e049b06ffe40dfaab87ca,Semantic Scholar,DOI:10.48550/arxiv.2311.13596,Semantic Scholar metadata,,arXiv.org,2023
