abstract,application_area,arxiv_id,author_keywords,authors,bibtex,citation_count,dataset_or_benchmark,document_type,doi,index_keywords,influential_citation_count,input_type,is_open_access,method_family,modality,open_access_pdf,output_type,paper_title,paper_url,reason_kept_or_removed,record_id,reference_count,relation,relevance_score,s2_publication_date,semantic_scholar_id,semantic_scholar_url,source,source_paper_id,source_paper_title,source_query,task_category,tier,venue,year
"Object counting has attracted a lot of attention in remote-sensing image analysis. In density map-based object counting algorithms, the ground-truth density maps generated by fix-sized Gaussian kernels ignore the spatial features of the objects. In this article, an adaptive density map-assisted learning (ADMAL) algorithm is proposed, which taps into spatial features of the objects from the beginning phase of ground-truth density map generation (DMG). ADMAL consists of two networks: a contexture-aware DMG (CADMG) network and a transformer-based density map estimation (TDME) network. The CADMG network is designed to generate a ground-truth density map from each annotated point map. Compared with Gaussian convolved density maps, the ground-truth density maps generated by CADMG will be tailored according to the texture and neighborhood relationship among objects, which can promote the learning effect of the TDME network. TDME is the core network for object counting. The backbone of the TDME network adopts a Swin transformer structure, the self-attention mechanism of which possesses a larger receptive field for effective feature extraction in remote-sensing images. Comprehensive experiments prove that the ground-truth density map generated by CADMG can help various density map estimation (DME) networks achieve better training effects, among which TDME achieves the best performances. Moreover, the ADMAL algorithm can achieve preferable object counting performances for both satellite-based and drone-based images. Code and pretrained models are available at https://github.com/gcding/ADMAL-pytorch.",,,,Guanchen Ding; Mingpeng Cui; Daiqin Yang; Tao Wang; Sihan Wang; Yunfei Zhang,,14,,JournalArticle,10.1109/tgrs.2022.3208326,Computer Science,0,,,,,,,Object Counting for Remote-Sensing Images via Adaptive Density Map-Assisted Learning,https://www.semanticscholar.org/paper/0a7e7eeb596351769ac3982d07d30201e7a74dbd,Collected from Semantic Scholar API.,S2_0a7e7eeb596351769ac3982d07d30201e7a74dbd,,reference,,,0a7e7eeb596351769ac3982d07d30201e7a74dbd,https://www.semanticscholar.org/paper/0a7e7eeb596351769ac3982d07d30201e7a74dbd,Semantic Scholar,594f48d24dc0f3e9485218a9e38d7fba47a669f3,RS-OVC: Open-Vocabulary Counting for Remote-Sensing Data,reference of 594f48d24dc0f3e9485218a9e38d7fba47a669f3,Semantic Scholar metadata,,IEEE Transactions on Geoscience and Remote Sensing,2022
"Remote sensing object counting is an important issue in remote sensing analysis. Remote sensing object counting has many challenges, such as large-scale variations and complex backgrounds. The previous counting methods have many shortboards, such as only focusing on local appearance features of target scenes and ignoring the self-supervision ability of the network itself. To remedy the above problems, in this article, we propose a novel remote sensing object counting method, which contains the adaptive multi-scale context aggregation module (AMCAM) and the self-context distillation module (SCDM). The AMCAM can model and fuse context information from different receptive fields effectively. It also keeps detailed information through multiple pixel attention (PA) modules step by step. The SCDM can improve the representation learning without adding any additional supervision information. SCDM uses feature maps from the deeper layer of the network to supervise feature maps from the earlier layer of the network. Our method has achieved good performance on the remote sensing object counting dataset, RSOC, and mainstream crowd counting datasets, such as ShanghaiTech and UCF-QNRF datasets.",,,,Zuodong Duan; Shunzhou Wang; Huijun Di; Jiahao Deng,,34,,JournalArticle,10.1109/tgrs.2021.3125249,Computer Science,2,,,,,,,Distillation Remote Sensing Object Counting via Multi-Scale Context Feature Aggregation,https://www.semanticscholar.org/paper/74863c448d136626462c1fee01f739bc455a98b0,Collected from Semantic Scholar API.,S2_74863c448d136626462c1fee01f739bc455a98b0,,reference,,,74863c448d136626462c1fee01f739bc455a98b0,https://www.semanticscholar.org/paper/74863c448d136626462c1fee01f739bc455a98b0,Semantic Scholar,594f48d24dc0f3e9485218a9e38d7fba47a669f3,RS-OVC: Open-Vocabulary Counting for Remote-Sensing Data,reference of 594f48d24dc0f3e9485218a9e38d7fba47a669f3,Semantic Scholar metadata,,IEEE Transactions on Geoscience and Remote Sensing,2022
"This paper presents a new vision Transformer, called Swin Transformer, that capably serves as a general-purpose backbone for computer vision. Challenges in adapting Transformer from language to vision arise from differences between the two domains, such as large variations in the scale of visual entities and the high resolution of pixels in images compared to words in text. To address these differences, we propose a hierarchical Transformer whose representation is computed with Shifted windows. The shifted windowing scheme brings greater efficiency by limiting self-attention computation to non-overlapping local windows while also allowing for cross-window connection. This hierarchical architecture has the flexibility to model at various scales and has linear computational complexity with respect to image size. These qualities of Swin Transformer make it compatible with a broad range of vision tasks, including image classification (87.3 top-1 accuracy on ImageNet-1K) and dense prediction tasks such as object detection (58.7 box AP and 51.1 mask AP on COCO test-dev) and semantic segmentation (53.5 mIoU on ADE20K val). Its performance surpasses the previous state-of-the-art by a large margin of +2.7 box AP and +2.6 mask AP on COCO, and +3.2 mIoU on ADE20K, demonstrating the potential of Transformer-based models as vision backbones. The hierarchical design and the shifted window approach also prove beneficial for all-MLP architectures. The code and models are publicly available at https://github.com/microsoft/Swin-Transformer.",,2103.14030,,Ze Liu; Yutong Lin; Yue Cao; Han Hu; Yixuan Wei; Zheng Zhang; Stephen Lin; B. Guo,,32144,,JournalArticle; Conference,10.1109/iccv48922.2021.00986,Computer Science,3886,,,,,http://arxiv.org/pdf/2103.14030,,Swin Transformer: Hierarchical Vision Transformer using Shifted Windows,https://www.semanticscholar.org/paper/c8b25fab5608c3e033d34b4483ec47e68ba109b7,Collected from Semantic Scholar API.,S2_c8b25fab5608c3e033d34b4483ec47e68ba109b7,,reference,,,c8b25fab5608c3e033d34b4483ec47e68ba109b7,https://www.semanticscholar.org/paper/c8b25fab5608c3e033d34b4483ec47e68ba109b7,Semantic Scholar,594f48d24dc0f3e9485218a9e38d7fba47a669f3,RS-OVC: Open-Vocabulary Counting for Remote-Sensing Data,reference of 594f48d24dc0f3e9485218a9e38d7fba47a669f3,Semantic Scholar metadata,,IEEE International Conference on Computer Vision,2021
"We introduce a new language representation model called BERT, which stands for Bidirectional Encoder Representations from Transformers. Unlike recent language representation models (Peters et al., 2018a; Radford et al., 2018), BERT is designed to pre-train deep bidirectional representations from unlabeled text by jointly conditioning on both left and right context in all layers. As a result, the pre-trained BERT model can be fine-tuned with just one additional output layer to create state-of-the-art models for a wide range of tasks, such as question answering and language inference, without substantial task-specific architecture modifications. BERT is conceptually simple and empirically powerful. It obtains new state-of-the-art results on eleven natural language processing tasks, including pushing the GLUE score to 80.5 (7.7 point absolute improvement), MultiNLI accuracy to 86.7% (4.6% absolute improvement), SQuAD v1.1 question answering Test F1 to 93.2 (1.5 point absolute improvement) and SQuAD v2.0 Test F1 to 83.1 (5.1 point absolute improvement).",,1810.04805,,Jacob Devlin; Ming-Wei Chang; Kenton Lee; Kristina Toutanova,,114814,,JournalArticle; Conference,10.18653/v1/n19-1423,Computer Science,22320,,,,,,,BERT: Pre-training of Deep Bidirectional Transformers for Language Understanding,https://www.semanticscholar.org/paper/df2b0e26d0599ce3e70df8a9da02e51594e0e992,Collected from Semantic Scholar API.,S2_df2b0e26d0599ce3e70df8a9da02e51594e0e992,,reference,,,df2b0e26d0599ce3e70df8a9da02e51594e0e992,https://www.semanticscholar.org/paper/df2b0e26d0599ce3e70df8a9da02e51594e0e992,Semantic Scholar,594f48d24dc0f3e9485218a9e38d7fba47a669f3,RS-OVC: Open-Vocabulary Counting for Remote-Sensing Data,reference of 594f48d24dc0f3e9485218a9e38d7fba47a669f3,Semantic Scholar metadata,,North American Chapter of the Association for Computational Linguistics,2019
,,,,,,16161,,,,,1906,,,,,,,International Journal of Computer Vision manuscript No. (will be inserted by the editor) The PASCAL Visual Object Classes (VOC) Challenge,https://www.semanticscholar.org/paper/3a9b175324ba11bc0e16c0633912d897b2fac4e2,Collected from Semantic Scholar API.,S2_3a9b175324ba11bc0e16c0633912d897b2fac4e2,,reference,,,3a9b175324ba11bc0e16c0633912d897b2fac4e2,https://www.semanticscholar.org/paper/3a9b175324ba11bc0e16c0633912d897b2fac4e2,Semantic Scholar,594f48d24dc0f3e9485218a9e38d7fba47a669f3,RS-OVC: Open-Vocabulary Counting for Remote-Sensing Data,reference of 594f48d24dc0f3e9485218a9e38d7fba47a669f3,Semantic Scholar metadata,,,
,,,,,,,,,,,,,,,,,,RS-OVC,,Collected from Semantic Scholar API.,S2_,,reference,,,,,Semantic Scholar,594f48d24dc0f3e9485218a9e38d7fba47a669f3,RS-OVC: Open-Vocabulary Counting for Remote-Sensing Data,reference of 594f48d24dc0f3e9485218a9e38d7fba47a669f3,Semantic Scholar metadata,,RS-OVC,
"Recent advances in large vision-language models (VLMs) have shown remarkable progress in solving the text-promptable object counting problem. Representative methods typically specify text prompts with object category information in images. This however is insufficient for training the model to accurately distinguish the number of objects in the counting task. To this end, we propose QUANet, which introduces novel quantity-oriented text prompts with a vision-text quantity alignment loss to enhance the model's quantity awareness. Moreover, we propose a dual-stream adaptive counting decoder consisting of a Transformer stream, a CNN stream, and a number of Transformer-to-CNN enhancement adapters (T2C-adapters) for density map prediction. The T2C-adapters facilitate the effective knowledge communication and aggregation between the Transformer and CNN streams. A cross-stream quantity ranking loss is proposed in the end to optimize the ranking orders of predictions from the two streams. Extensive experiments on standard benchmarks such as FSC-147, CARPK, PUCPR+, and ShanghaiTech demonstrate our model's strong generalizability for zero-shot class-agnostic counting. Code is available at https://github.com/viscom-tongji/QUANet",,2507.06679,,Miaojing Shi; Xiaowen Zhang; Zijie Yue; Yong Luo; Cairong Zhao; Li Li,,3,,JournalArticle,10.48550/arxiv.2507.06679,Computer Science,0,,,,,,,Text-promptable Object Counting via Quantity Awareness Enhancement,https://www.semanticscholar.org/paper/412967714f426ce7d10d131295324fa47931b162,Collected from Semantic Scholar API.,S2_412967714f426ce7d10d131295324fa47931b162,,reference,,,412967714f426ce7d10d131295324fa47931b162,https://www.semanticscholar.org/paper/412967714f426ce7d10d131295324fa47931b162,Semantic Scholar,2c1d4f23386699513710332bad50bf870dffdc4a,Bootstrapping MLLM for Weakly-Supervised Class-Agnostic Object Counting,reference of 2c1d4f23386699513710332bad50bf870dffdc4a,Semantic Scholar metadata,,arXiv.org,2025
"In this work, we present Qwen3, the latest version of the Qwen model family. Qwen3 comprises a series of large language models (LLMs) designed to advance performance, efficiency, and multilingual capabilities. The Qwen3 series includes models of both dense and Mixture-of-Expert (MoE) architectures, with parameter scales ranging from 0.6 to 235 billion. A key innovation in Qwen3 is the integration of thinking mode (for complex, multi-step reasoning) and non-thinking mode (for rapid, context-driven responses) into a unified framework. This eliminates the need to switch between different models--such as chat-optimized models (e.g., GPT-4o) and dedicated reasoning models (e.g., QwQ-32B)--and enables dynamic mode switching based on user queries or chat templates. Meanwhile, Qwen3 introduces a thinking budget mechanism, allowing users to allocate computational resources adaptively during inference, thereby balancing latency and performance based on task complexity. Moreover, by leveraging the knowledge from the flagship models, we significantly reduce the computational resources required to build smaller-scale models, while ensuring their highly competitive performance. Empirical evaluations demonstrate that Qwen3 achieves state-of-the-art results across diverse benchmarks, including tasks in code generation, mathematical reasoning, agent tasks, etc., competitive against larger MoE models and proprietary models. Compared to its predecessor Qwen2.5, Qwen3 expands multilingual support from 29 to 119 languages and dialects, enhancing global accessibility through improved cross-lingual understanding and generation capabilities. To facilitate reproducibility and community-driven research and development, all Qwen3 models are publicly accessible under Apache 2.0.",,2505.09388,,An Yang; Anfeng Li; Baosong Yang; Beichen Zhang; Binyuan Hui; Bo Zheng; Bowen Yu; Chang Gao; Chengen Huang; Chenxu Lv; Chujie Zheng; Dayiheng Liu; Fan Zhou; Fei Huang; Feng Hu; Hao Ge; Haoran Wei; Huan Lin; Jialong Tang; Jian Yang; Jianhong Tu; Jianwei Zhang; Jianxin Yang; Jiaxin Yang; Jingren Zhou; Jingren Zhou; Junyan Lin; K. Dang; Keqin Bao; Ke‐Pei Yang; Le Yu; Li-Chun Deng; Mei Li; Min Xue; Mingze Li; Pei Zhang; Peng Wang; Qin Zhu; Rui Men; Ruize Gao; Shi-Qiang Liu; Shuang Luo; Tianhao Li; Tianyi Tang; Wenbiao Yin; Xingzhang Ren; Xinyu Wang; Xinyu Zhang; Xuancheng Ren; Yang Fan; Yang Su; Yi-Chao Zhang; Yinger Zhang; Yu Wan; Yuqiong Liu; Zekun Wang; Zeyu Cui; Zhenru Zhang; Zhipeng Zhou; Zihan Qiu,,5116,,,,Computer Science,712,,,,,,,Qwen3 Technical Report,https://www.semanticscholar.org/paper/d2d84d56f730f81d276a02b48d5d44db5bde0b4a,Collected from Semantic Scholar API.,S2_d2d84d56f730f81d276a02b48d5d44db5bde0b4a,,reference,,,d2d84d56f730f81d276a02b48d5d44db5bde0b4a,https://www.semanticscholar.org/paper/d2d84d56f730f81d276a02b48d5d44db5bde0b4a,Semantic Scholar,2c1d4f23386699513710332bad50bf870dffdc4a,Bootstrapping MLLM for Weakly-Supervised Class-Agnostic Object Counting,reference of 2c1d4f23386699513710332bad50bf870dffdc4a,Semantic Scholar metadata,,,2025
"The majority of existing counting models are designed to operate on a singular object category, such as crowds or vehicles. The emergence of multi-modal foundational models, e.g., Contrastive Language-Image Pre-training (CLIP), has paved the way for class-agnostic counting. This approach facilitates the counting of objects across diverse classes within a single image based on textual indications. However, class-agnostic counting models based on CLIP confront two primary challenges. Firstly, the CLIP model exhibits limited sensitivity towards location information, which prioritizes global content over the precise localization of objects. Therefore, directly employing the CLIP model is regarded as suboptimal. Secondly, these models commonly employ frozen pre-trained vision and language encoders while disregarding potential misalignment within the constructed hypothesis space. In this paper, we propose a unified framework, named the Vision-Language Prior Guidance (VLPG) Network, to tackle these two challenges. The VLPG consists of three key components, namely the Grounding DINO module, Spatial Prior Calibration (SPC) module, and Object-Centric Alignment (OCA) module. The Grounding DINO module utilizes the spatial-awareness capability of extensive pre-trained object grounding models to incorporate the spatial position as an additional prior for a particular query class. This adaptation enables the network to concentrate more precisely on the exact location of the objects. Meanwhile, the SPC module is built to extract the long-range dependencies and local regions of the spatial position. Additionally, to align the feature space across different modalities, we design an OCA module that condenses textual information into an object query which serves as an instruction for cross-modality matching. Through the collaborative efforts of these three modules, multimodal representations are aligned while maintaining their discriminative nature. Comprehensive experiments conducted on various benchmarks validate the effectiveness of the proposed model.",,,,Wenzheng Zhai; Xianglei Xing; Mingliang Gao; Qilei Li,,24,,JournalArticle,10.1109/tcsvt.2024.3488721,Computer Science,2,,,,,,,Zero-Shot Object Counting With Vision-Language Prior Guidance Network,https://www.semanticscholar.org/paper/9763c201e3c525bdc6babfc9113f2d6997059ab5,Collected from Semantic Scholar API.,S2_9763c201e3c525bdc6babfc9113f2d6997059ab5,,reference,,,9763c201e3c525bdc6babfc9113f2d6997059ab5,https://www.semanticscholar.org/paper/9763c201e3c525bdc6babfc9113f2d6997059ab5,Semantic Scholar,2c1d4f23386699513710332bad50bf870dffdc4a,Bootstrapping MLLM for Weakly-Supervised Class-Agnostic Object Counting,reference of 2c1d4f23386699513710332bad50bf870dffdc4a,Semantic Scholar metadata,,IEEE transactions on circuits and systems for video technology (Print),2025
"Zero-Shot object counting aims to count instances of arbitrary object categories specified by text descriptions. Existing methods typically rely on vision-language models like CLIP, but often exhibit limited sensitivity to text prompts. We present T21 Count, a diffusion-based framework that lever-ages rich prior knowledge and fine-grained visual understanding from pretrained diffusion models. While one-step demising ensures efficiency, it leads to weakened text sensitivity. To address this challenge, we propose a Hierarchical Semantic Correction Module that progressively refines text-image feature alignment, and a Representational Regional Coherence Loss that provides reliable supervision signals by leveraging the cross-attention maps extracted from the demising U-Net. Furthermore, we observe that current benchmarks mainly focus on majority objects in images, potentially masking models' text sensitivity. To address this, we contribute a challenging re-annotated subset of FSC147 for better evaluation of text-guided counting ability. Extensive experiments demonstrate that our method achieves superior performance across different benchmarks. Code is available at https://github.com/chal5yq/T2lCount.",,2502.20625,,Yifei Qian; Zhongliang Guo; Bowen Deng; Chun Tong Lei; Shuai Zhao; Chun Pong Lau; Xiaopeng Hong; Michael P. Pound,,11,,JournalArticle; Conference,10.1109/cvpr52734.2025.02359,Computer Science,2,,,,,,,T2ICount: Enhancing Cross-Modal Understanding for Zero-Shot Counting,https://www.semanticscholar.org/paper/44d6de1abfd1ae8bfbf05010cbafe681f613f694,Collected from Semantic Scholar API.,S2_44d6de1abfd1ae8bfbf05010cbafe681f613f694,,reference,,,44d6de1abfd1ae8bfbf05010cbafe681f613f694,https://www.semanticscholar.org/paper/44d6de1abfd1ae8bfbf05010cbafe681f613f694,Semantic Scholar,2c1d4f23386699513710332bad50bf870dffdc4a,Bootstrapping MLLM for Weakly-Supervised Class-Agnostic Object Counting,reference of 2c1d4f23386699513710332bad50bf870dffdc4a,Semantic Scholar metadata,,Computer Vision and Pattern Recognition,2025
"With the rapid advancement of Multi-modal Large Language Models (MLLMs), their capability in understanding both images and text has greatly improved. However, their potential for leveraging multi-modal contextual information in Retrieval-Augmented Generation (RAG) remains largely underexplored. To address this gap, this paper introduces Multi-Modal Retrieval-Augmented Generation (M2RAG), a benchmark designed to evaluate the effectiveness of Multi-modal Large Language Models in leveraging knowledge from multi-modal retrieval documents. The benchmark comprises four tasks: image captioning, multi-modal question answering, multi-modal fact verification, and image reranking. All tasks are set in an open-domain setting, requiring RAG models to retrieve query-relevant information from a multi-modal document collection and use it as contextual input for RAG modeling. To enhance the context utilization capabilities of MLLMs, we also introduce Multi-Modal Retrieval-Augmented Instruction Tuning (MM-RAIT), an instruction tuning method that optimizes MLLMs within multi-modal contexts. Our experiments demonstrate the effectiveness of MM-RAIT by significantly improving the quality of responses generated by different RAG models, outperforming MiniCPM-V 2.6 and Qwen2-VL with 34% and 33% gains, respectively. All data and code are available at https://github.com/NEUIR/M2RAG.",,2502.17297,,Zhenghao Liu; Xingsheng Zhu; Tianshuo Zhou; Xinyi Zhang; Xiaoyuan Yi; Yukun Yan; Ge Yu; Maosong Sun,,13,,JournalArticle; Book,10.1145/3746027.3755625,Computer Science,3,,,,,,,Benchmarking Retrieval-Augmented Generation in Multi-Modal Contexts,https://www.semanticscholar.org/paper/9e99bea3c912484dcd58b705f8506d6deec1c47f,Collected from Semantic Scholar API.,S2_9e99bea3c912484dcd58b705f8506d6deec1c47f,,reference,,,9e99bea3c912484dcd58b705f8506d6deec1c47f,https://www.semanticscholar.org/paper/9e99bea3c912484dcd58b705f8506d6deec1c47f,Semantic Scholar,2c1d4f23386699513710332bad50bf870dffdc4a,Bootstrapping MLLM for Weakly-Supervised Class-Agnostic Object Counting,reference of 2c1d4f23386699513710332bad50bf870dffdc4a,Semantic Scholar metadata,,ACM Multimedia,2025
"We introduce Qwen2.5-VL, the latest flagship model of Qwen vision-language series, which demonstrates significant advancements in both foundational capabilities and innovative functionalities. Qwen2.5-VL achieves a major leap forward in understanding and interacting with the world through enhanced visual recognition, precise object localization, robust document parsing, and long-video comprehension. A standout feature of Qwen2.5-VL is its ability to localize objects using bounding boxes or points accurately. It provides robust structured data extraction from invoices, forms, and tables, as well as detailed analysis of charts, diagrams, and layouts. To handle complex inputs, Qwen2.5-VL introduces dynamic resolution processing and absolute time encoding, enabling it to process images of varying sizes and videos of extended durations (up to hours) with second-level event localization. This allows the model to natively perceive spatial scales and temporal dynamics without relying on traditional normalization techniques. By training a native dynamic-resolution Vision Transformer (ViT) from scratch and incorporating Window Attention, we reduce computational overhead while maintaining native resolution. As a result, Qwen2.5-VL excels not only in static image and document understanding but also as an interactive visual agent capable of reasoning, tool usage, and task execution in real-world scenarios such as operating computers and mobile devices. Qwen2.5-VL is available in three sizes, addressing diverse use cases from edge AI to high-performance computing. The flagship Qwen2.5-VL-72B model matches state-of-the-art models like GPT-4o and Claude 3.5 Sonnet, particularly excelling in document and diagram understanding. Additionally, Qwen2.5-VL maintains robust linguistic performance, preserving the core language competencies of the Qwen2.5 LLM.",,2502.13923,,Shuai Bai; Ke-qin Chen; Xuejing Liu; Jialin Wang; Wenbin Ge; Sibo Song; K. Dang; Peng Wang; Shijie Wang; Jun Tang; Humen Zhong; Yuanzhi Zhu; Mingkun Yang; Zhaohai Li; Jianqiang Wan; Pengfei Wang; Wei Ding; Zheren Fu; Yiheng Xu; Jiabo Ye; Xi Zhang; Tianbao Xie; Zesen Cheng; Hang Zhang; Zhibo Yang; Haiyang Xu; Junyang Lin,,4585,,JournalArticle,10.48550/arxiv.2502.13923,Computer Science,1138,,,,,,,Qwen2.5-VL Technical Report,https://www.semanticscholar.org/paper/f61cc9b5583c6295d5cd756ec0f34e4c003aab29,Collected from Semantic Scholar API.,S2_f61cc9b5583c6295d5cd756ec0f34e4c003aab29,,reference,,,f61cc9b5583c6295d5cd756ec0f34e4c003aab29,https://www.semanticscholar.org/paper/f61cc9b5583c6295d5cd756ec0f34e4c003aab29,Semantic Scholar,2c1d4f23386699513710332bad50bf870dffdc4a,Bootstrapping MLLM for Weakly-Supervised Class-Agnostic Object Counting,reference of 2c1d4f23386699513710332bad50bf870dffdc4a,Semantic Scholar metadata,,arXiv.org,2025
"We present DeepSeek-VL2, an advanced series of large Mixture-of-Experts (MoE) Vision-Language Models that significantly improves upon its predecessor, DeepSeek-VL, through two key major upgrades. For the vision component, we incorporate a dynamic tiling vision encoding strategy designed for processing high-resolution images with different aspect ratios. For the language component, we leverage DeepSeekMoE models with the Multi-head Latent Attention mechanism, which compresses Key-Value cache into latent vectors, to enable efficient inference and high throughput. Trained on an improved vision-language dataset, DeepSeek-VL2 demonstrates superior capabilities across various tasks, including but not limited to visual question answering, optical character recognition, document/table/chart understanding, and visual grounding. Our model series is composed of three variants: DeepSeek-VL2-Tiny, DeepSeek-VL2-Small and DeepSeek-VL2, with 1.0B, 2.8B and 4.5B activated parameters respectively. DeepSeek-VL2 achieves competitive or state-of-the-art performance with similar or fewer activated parameters compared to existing open-source dense and MoE-based models. Codes and pre-trained models are publicly accessible at https://github.com/deepseek-ai/DeepSeek-VL2.",,2412.10302,,Zhiyu Wu; Xiaokang Chen; Zizheng Pan; Xingchao Liu; Wen Liu; Damai Dai; Huazuo Gao; Yiyang Ma; Chengyue Wu; Bing-Li Wang; Zhenda Xie; Yu Wu; Kai Hu; Jiawei Wang; Yaofeng Sun; Yukun Li; Y. Piao; Kang Guan; A. Liu; Xin Xie; Yu-mei You; Kaihong Dong; Xingkai Yu; Haowei Zhang; Liang Zhao; Yisong Wang; C. Ruan,,555,,JournalArticle,10.48550/arxiv.2412.10302,Computer Science,56,,,,,,,DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced Multimodal Understanding,https://www.semanticscholar.org/paper/f19db28a8fdcdc2eaa44c777c40714e2622bf0ff,Collected from Semantic Scholar API.,S2_f19db28a8fdcdc2eaa44c777c40714e2622bf0ff,,reference,,,f19db28a8fdcdc2eaa44c777c40714e2622bf0ff,https://www.semanticscholar.org/paper/f19db28a8fdcdc2eaa44c777c40714e2622bf0ff,Semantic Scholar,2c1d4f23386699513710332bad50bf870dffdc4a,Bootstrapping MLLM for Weakly-Supervised Class-Agnostic Object Counting,reference of 2c1d4f23386699513710332bad50bf870dffdc4a,Semantic Scholar metadata,,arXiv.org,2024
"Counting is a fundamental operation for various real-world visual tasks, requiring both object recognition and robust counting capabilities. Despite their advanced visual perception, large vision-language models (LVLMs) are known to struggle with counting tasks. In this work, we evaluate the performance of several LVLMs on visual counting tasks across multiple counting and vision datasets. We observe that while their performance may be less prone to error for small numbers of objects, they exhibit significant weaknesses as the number of objects increases. To alleviate this issue, we propose a simple yet effective baseline method that enhances LVLMs'counting ability for large numbers of objects using a divide-and-conquer approach. Our method decomposes counting problems into sub-tasks. Moreover, it incorporates a mechanism to prevent objects from being split during division, which could otherwise lead to repetitive counting -- a common issue in a naive divide-and-conquer implementation. We demonstrate the effectiveness of this approach across various datasets and benchmarks, establishing it as a valuable reference for evaluating future solutions.",,2412.00686,,Muhammad Fetrat Qharabagh; Mohammadreza Ghofrani; K. Fountoulakis,,15,,JournalArticle,10.48550/arxiv.2412.00686,Computer Science,1,,,,,,,LVLM-COUNT: Enhancing the Counting Ability of Large Vision-Language Models,https://www.semanticscholar.org/paper/9f1dae0baf8df36edb890085318c528db6e4a91e,Collected from Semantic Scholar API.,S2_9f1dae0baf8df36edb890085318c528db6e4a91e,,reference,,,9f1dae0baf8df36edb890085318c528db6e4a91e,https://www.semanticscholar.org/paper/9f1dae0baf8df36edb890085318c528db6e4a91e,Semantic Scholar,2c1d4f23386699513710332bad50bf870dffdc4a,Bootstrapping MLLM for Weakly-Supervised Class-Agnostic Object Counting,reference of 2c1d4f23386699513710332bad50bf870dffdc4a,Semantic Scholar metadata,,Trans. Mach. Learn. Res.,2024
"We present LLaVA-OneVision, a family of open large multimodal models (LMMs) developed by consolidating our insights into data, models, and visual representations in the LLaVA-NeXT blog series. Our experimental results demonstrate that LLaVA-OneVision is the first single model that can simultaneously push the performance boundaries of open LMMs in three important computer vision scenarios: single-image, multi-image, and video scenarios. Importantly, the design of LLaVA-OneVision allows strong transfer learning across different modalities/scenarios, yielding new emerging capabilities. In particular, strong video understanding and cross-scenario capabilities are demonstrated through task transfer from images to videos.",,2408.03326,,Bo Li; Yuanhan Zhang; Dong Guo; Renrui Zhang; Feng Li; Hao Zhang; Kaichen Zhang; Yanwei Li; Ziwei Liu; Chunyuan Li,,2429,,JournalArticle,10.48550/arxiv.2408.03326,Computer Science,419,,,,,,,LLaVA-OneVision: Easy Visual Task Transfer,https://www.semanticscholar.org/paper/1a71f7b216b710b936da666027014adb83af8e7a,Collected from Semantic Scholar API.,S2_1a71f7b216b710b936da666027014adb83af8e7a,,reference,,,1a71f7b216b710b936da666027014adb83af8e7a,https://www.semanticscholar.org/paper/1a71f7b216b710b936da666027014adb83af8e7a,Semantic Scholar,2c1d4f23386699513710332bad50bf870dffdc4a,Bootstrapping MLLM for Weakly-Supervised Class-Agnostic Object Counting,reference of 2c1d4f23386699513710332bad50bf870dffdc4a,Semantic Scholar metadata,,Trans. Mach. Learn. Res.,2024
"Zero-shot object counting (ZOC) aims to enumerate objects in images using only the names of object classes during testing, without the need for manual annotations. However, a critical challenge in current ZOC methods lies in their inability to identify high-quality exemplars effectively. This deficiency hampers scalability across diverse classes and undermines the development of strong visual associations between the identified classes and image content. To this end, we propose the Visual Association-based Zero-shot Object Counting (VA-Count) framework. VA-Count consists of an Exemplar Enhancement Module (EEM) and a Noise Suppression Module (NSM) that synergistically refine the process of class exemplar identification while minimizing the consequences of incorrect object identification. The EEM utilizes advanced vision-language pretaining models to discover potential exemplars, ensuring the framework's adaptability to various classes. Meanwhile, the NSM employs contrastive learning to differentiate between optimal and suboptimal exemplar pairs, reducing the negative effects of erroneous exemplars. VA-Count demonstrates its effectiveness and scalability in zero-shot contexts with superior performance on two object counting datasets.",,2407.04948,,Huilin Zhu; Jingling Yuan; Zhengwei Yang; Yu Guo; Zheng Wang; Xian Zhong; Shengfeng He,,31,,JournalArticle; Conference,10.48550/arxiv.2407.04948,Computer Science,1,,,,,,,Zero-shot Object Counting with Good Exemplars,https://www.semanticscholar.org/paper/8f769e9a659e0f5ffa6ca5d0f465827bf6d8905f,Collected from Semantic Scholar API.,S2_8f769e9a659e0f5ffa6ca5d0f465827bf6d8905f,,reference,,,8f769e9a659e0f5ffa6ca5d0f465827bf6d8905f,https://www.semanticscholar.org/paper/8f769e9a659e0f5ffa6ca5d0f465827bf6d8905f,Semantic Scholar,2c1d4f23386699513710332bad50bf870dffdc4a,Bootstrapping MLLM for Weakly-Supervised Class-Agnostic Object Counting,reference of 2c1d4f23386699513710332bad50bf870dffdc4a,Semantic Scholar metadata,,European Conference on Computer Vision,2024
